qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
25,150,13225,4219,8681,159,15424,41,0,719083,87978,292469,814403,381318,514619,514508,292181,814205,465858
26,150,13741,4330,9085,161,16254,41,0,426883,426756,10021,525190,910741,475114,514206,321539,9899,515955
27,150,12876,4002,8557,159,15542,41,0,291918,955290,5963,955277,278725,363739,291938,176129,717127,176295
28,150,14701,4422,9942,162,15994,42,0,725057,422521,678265,210568,905060,724824,678649,103965,515173,571604
29,150,13749,4191,9209,167,14349,43,0,5453,555262,555280,556974,793183,792959,640564,678014,638091,715416
30,150,13138,4248,8567,160,15803,41,0,534527,540700,825845,528396,172473,551649,826344,140175,599948,736536
31,150,12745,4219,8214,161,16410,41,0,5559,4995,4962,5330,4870,401179,401031,703702,401938,749867
32,150,13583,4155,9101,158,15411,41,0,5300,330332,69173,70085,497454,133114,787559,684695,502522,724669
33,150,14141,4201,9580,159,14623,41,0,995079,994843,676916,994880,996246,676649,615911,39929,100515,646457
34,150,12953,4173,8462,162,16596,42,0,149480,154168,540894,188171,364563,238380,845487,364021,707409,68317
35,150,17501,5012,12092,159,16180,41,0,5841,5866,6707,845383,392768,76102,791495,641127,393434,15970
36,150,19174,5319,13448,159,16848,41,0,5842,5867,6708,76101,72420,316027,707838,580180,72336,685009
37,150,18096,4784,12949,159,14723,41,0,5184,35716,808138,33766,107024,925739,745448,4997,441231,190336
38,150,18477,5113,12984,162,15945,42,0,5023,5500,5177,6187,5341,978240,137232,284610,160369,173565
39,150,22142,5300,16443,163,15474,42,0,720244,477601,750411,690413,415493,587405,869342,689683,458649,23749
40,150,18344,5063,12884,158,15614,41,0,8307,4773,4867,5214,5163,678598,474658,736313,632378,379937
41,150,16602,4627,11605,159,14315,41,0,672663,950473,995354,543266,304642,807850,832734,924202,877285,779153
42,150,15209,4506,10346,159,15932,41,0,353533,279441,312344,280744,356305,684403,106646,176619,112971,325817
43,150,12939,4315,8306,162,17049,42,0,6302,5144,698353,698380,323021,695647,903061,700737,113009,178109
44,150,13096,4153,8616,163,15194,42,0,754244,740214,477919,754136,379564,477668,669498,994393,746174,734963
45,150,13745,4249,9169,163,15531,42,0,339510,341048,103857,175843,339933,780322,21980,826999,482497,827163
46,150,12807,3997,8499,163,15212,42,0,5880,657906,750523,997994,417152,998162,289779,478548,369606,535790
47,150,13850,4387,9120,156,16337,40,0,676288,88744,575286,112116,395011,866052,138708,389019,5641,129673
48,150,13161,4077,8765,159,15037,41,0,5213,104988,5750,122253,151333,151236,151506,287220,533961,68544
49,150,12418,3960,8146,159,14598,41,0,5084,189094,79548,789068,168390,79696,789691,5138,79580,296791
50,150,12995,4179,8504,161,15566,41,0,5653,5012,6627,412765,412388,29422,356987,575049,238731,758834
51,150,13704,4153,9221,163,15374,42,0,6123,6192,571827,571831,863669,774030,86102,898134,56891,405826
52,150,13959,4403,9218,162,16126,42,0,353210,352562,339633,781593,892861,781199,315815,517274,336721,541539
53,150,14324,4495,9499,163,16231,42,0,351987,233832,339510,8612,323246,745960,745993,459172,101249,862947
54,150,13475,3905,9243,163,13241,42,0,112794,113250,446585,411892,870851,863411,951184,906435,952895,603713
55,150,13589,3895,9372,159,13101,41,0,228527,235088,38460,39257,683190,38490,39351,38397,583247,427728
56,150,17099,5106,11610,164,16658,43,0,308262,79553,307829,279070,279393,419768,84208,312604,79528,105292
57,150,14344,4400,9601,162,16260,42,0,966916,556125,5211,966411,469634,214355,225733,916109,562323,469532
58,150,12723,4108,8302,159,15574,41,0,7237,626572,716064,536562,381601,172684,237441,949157,383164,462136
59,150,14221,4131,9753,167,13687,43,0,6834,6316,6612,768167,672413,768289,672523,830147,673996,830132
60,150,14125,4361,9408,162,16558,42,0,5278,421775,615794,411641,509171,864283,227388,336785,399367,311418
61,150,13974,4193,9449,160,14317,41,0,8402,777151,8564,101592,47079,566368,103322,848323,816034,781951
62,150,13249,3886,9050,163,12786,42,0,6560,838412,838648,838480,655178,825006,449099,890256,423938,654280
63,150,14614,4370,9902,160,14970,41,0,6321,6413,5989,7094,439221,694080,590708,682414,989396,512491
64,150,12477,3767,8401,162,13637,42,0,5635,476004,848657,617044,641183,546683,675309,397755,422008,901459
65,150,13415,4142,8953,162,15431,42,0,992978,6405,782307,606380,52188,869634,576180,781821,569962,157002
66,150,18655,5039,13214,162,13922,42,0,5390,5669,686362,7346,376423,414228,7758,53298,102274,997979
67,150,12740,3924,8508,161,14210,41,0,37790,38036,213670,48146,335382,543283,538358,994346,38802,520776
68,150,13598,4284,8997,166,15267,43,0,745206,475045,743583,814150,734709,477883,814152,528107,323185,741851
69,150,12998,4138,8549,161,16370,41,0,956344,511904,229951,231693,778803,458570,322838,634609,239136,465284
70,150,13757,3984,9445,163,13498,42,0,6124,6430,5912,768112,541740,6804,655162,768142,543487,768033
71,150,12869,3949,8604,162,13920,42,0,5826,5885,754927,795689,795787,399103,5155,887421,217444,496198
72,150,12857,4130,8411,159,16875,41,0,448667,57922,699496,906834,204614,268892,198752,277568,700028,483587
73,150,13363,4082,8950,159,15185,41,0,6853,190271,405640,470408,86188,573991,986963,574996,88691,256424
74,150,13158,4213,8624,163,16624,42,0,7364,353104,426975,437048,314481,426817,548275,724824,831381,55790
75,150,14587,4339,9913,162,15709,42,0,6553,874762,937405,106343,823106,7616,481177,952748,335363,456105
76,150,13743,4160,9255,159,14826,41,0,120210,218377,324333,194189,273005,203370,267648,284144,890258,821033
77,150,17228,4895,11953,159,15363,41,0,908325,322937,581325,988313,907550,30911,32969,171405,468269,87779
78,150,14276,4461,9473,162,16476,42,0,544739,924921,547884,464954,465039,496766,464949,151237,730884,92163
79,150,16234,4625,11258,163,13938,42,0,6070,919617,138184,8069,5967,673324,8486,411888,118923,674756
80,150,17668,5022,12258,159,15388,41,0,7451,591140,7188,900930,610680,918058,588905,420058,870629,66816
81,150,13998,4420,9244,161,16535,41,0,833230,840245,986179,223910,800817,603552,888353,834026,365342,11237
82,150,17181,4986,11775,159,16138,41,0,177759,31395,280953,127248,806288,522375,679265,210676,154577,196602
83,150,12937,3999,8625,161,14992,41,0,296270,6005,714059,847922,414280,74493,40878,6778,566213,905839
84,150,12659,4052,8289,159,16304,41,0,8894,227733,32475,216176,280838,711937,469776,299339,351328,215822
85,150,11867,3544,8017,159,12820,41,0,754930,419010,802125,797123,479889,479823,479638,208081,409350,480026
86,150,12585,3779,8490,160,13524,41,0,807714,642062,73061,910669,900912,424719,253067,808513,526166,114829
87,150,12796,3687,8799,160,12740,41,0,7722,526037,297056,39337,643125,282502,521335,417700,642572,820955
88,150,13333,3928,9077,162,13851,42,0,7098,39462,38464,6901,38545,38522,38386,8899,7065,38240
89,150,13781,4183,9270,163,14855,42,0,7627,754531,811323,7118,823542,825274,187888,386717,521135,825058
90,150,12820,3904,8599,163,13694,42,0,9258,9417,84465,821939,815480,815326,85967,815425,85193,815524
91,150,13760,4086,9340,159,13787,41,0,439826,648328,57569,707795,187329,802478,876763,407337,783564,910423
92,150,12934,4110,8498,159,15466,41,0,8356,7797,511325,806838,792323,349404,183768,956233,942656,863588
93,150,13264,4124,8823,163,15414,42,0,991587,437379,338664,742678,742597,742556,311426,826938,963357,196106
94,150,14388,4076,9979,163,13391,42,0,8419,37970,986478,962974,857588,985312,616609,856493,875276,478217
95,150,13433,4125,8989,159,15291,41,0,849118,664898,691386,332322,298797,916928,785689,332566,625082,312589
96,150,16804,4786,11641,158,16062,41,0,436416,309650,203122,267400,656723,519686,354583,307804,518456,24937
97,150,14675,4422,9911,160,15060,41,0,8825,807683,84825,84157,57297,381144,260607,397268,202377,266655
98,150,19394,5166,13814,163,13975,42,0,112511,911693,768297,896881,37844,37993,39076,793629,280557,207803
99,150,21866,5139,16301,158,14924,41,0,8082,440321,753623,8782,368453,637319,753679,155524,369366,305493
100,150,18729,5178,13173,160,15581,41,0,223309,215818,21005,20974,282663,505511,216313,389863,422050,295600
101,150,23553,5264,17884,163,14644,42,0,5155,475714,9057,474709,410967,475613,411704,7262,5634,7736
102,150,16397,4833,11189,161,16098,41,0,365106,417922,752491,67539,832128,512012,411506,230201,746945,611807
103,150,16976,4855,11749,163,15124,42,0,642707,614360,851333,641279,122290,141685,869694,869927,566430,933239
104,150,14923,4439,10135,159,14544,41,0,579263,56621,378772,433603,852805,52434,729303,442929,547337,378181
105,150,14594,4337,9918,159,14601,41,0,51078,513558,188640,688022,304448,942858,55175,729640,901495,329585
106,150,13761,4322,9108,167,15065,43,0,908531,116079,112707,987365,845979,215969,79463,427847,556067,715617
107,150,14082,4058,9696,163,13981,42,0,52534,600518,8265,904970,847814,541717,116316,115625,536117,814425
108,150,13144,3807,9022,164,13261,42,0,39450,38552,512718,39420,425578,38348,38544,512415,424420,38446
109,150,15209,4073,10815,159,14715,41,0,9090,583428,700826,118740,556525,56783,661238,534160,650728,78573
110,150,13105,3972,8751,162,14652,42,0,207205,963129,814168,920261,615958,709915,971556,822348,535037,623576
111,150,15087,4533,10198,162,16936,42,0,470540,707760,474579,470424,730156,741600,805586,101510,99614,254329
112,150,15774,4362,11068,159,12768,41,0,8601,52018,768763,413638,643701,835702,829592,99401,769089,259924
113,150,14423,4352,9736,162,15828,42,0,414105,384488,736229,875866,32755,248419,735948,32618,32069,332146
114,150,15371,4335,10698,159,13733,41,0,553796,52639,412275,52731,388037,65808,421783,52211,439059,413656
115,150,13503,4407,8765,163,16908,42,0,706821,370872,9236,678197,915850,946259,951029,472205,517794,474285
116,150,14684,4254,10089,163,13364,42,0,38575,477514,477193,666864,37980,540200,38114,539693,39202,218485
117,150,13508,4387,8809,159,17083,41,0,696572,165045,8874,965307,150517,697607,164963,166667,17615,118601
118,150,13814,4327,9162,163,16370,42,0,519634,679323,250015,213452,679140,122449,122433,980853,531692,532445
119,150,13726,3941,9459,169,13696,43,0,8931,918586,260473,888936,425577,808949,426334,539903,910555,512857
120,150,13054,4139,8596,163,16135,42,0,881091,148093,494731,139144,245891,685691,8639,161334,166826,545686
121,150,12564,3902,8353,159,15069,41,0,782263,576208,341866,65052,801400,967121,1985,350303,533622,985621
122,150,12874,3966,8600,159,15607,41,0,8307,8409,5214,4773,474658,474697,4867,854607,352379,352902
123,150,12821,3872,8649,162,14530,42,0,643195,655877,518175,770352,42259,42255,8108,931153,8497,616134
124,150,16660,4060,12301,162,14994,42,0,103994,89140,311515,91969,469622,482505,280016,43944,768536,298447
125,150,12228,3871,8059,159,15269,41,0,704656,23523,861377,363444,337756,704129,365738,337027,363476,321805
126,150,12569,4078,8165,159,16709,41,0,182672,173110,488061,262864,789067,380421,525156,391811,431196,420271
127,150,13086,4042,8731,162,15782,42,0,105230,376106,842070,513144,105804,376389,837739,513472,612886,729682
128,150,14975,4498,10141,163,15887,42,0,79896,188773,130436,110501,188798,126207,678271,279402,232699,341330
129,150,13642,4097,9214,158,13878,41,0,769300,613690,288748,898027,8469,258501,57849,902553,870524,427298
130,150,12837,4118,8400,159,16709,41,0,983491,584224,245332,139770,976760,20849,515221,87631,325241,88674
131,150,12907,4118,8473,163,15474,42,0,913076,318210,320461,290376,321274,914293,651721,789967,301771,319674
132,150,16013,4783,10867,162,16916,43,0,9218,168935,525673,595358,17169,595532,383903,140403,880323,542752
133,150,14822,4408,10065,154,16711,40,0,680650,120339,123866,34306,34307,690145,648967,300130,937314,680648
134,150,13217,4005,8869,165,14224,42,0,134221,716879,713854,989765,648730,673214,6648,667549,247071,610011
135,150,13479,4378,8757,162,16265,42,0,76517,925968,373148,822908,927903,468233,296320,297365,296733,77605
136,150,13178,4178,8676,159,15746,41,0,344680,719246,437150,719156,516540,529246,511522,498095,365821,694054
137,150,15737,4716,10661,159,16581,41,0,488577,455363,496085,644274,140019,66519,171299,501998,404841,235824
138,150,14264,4415,9523,159,15235,41,0,9036,8812,138980,129963,171064,240491,362563,120109,611881,401243
139,150,13609,4264,9018,163,16022,42,0,524261,58893,813949,780464,193257,272073,152581,494414,59148,350759
140,150,13257,4198,8743,159,16742,41,0,153612,978117,539012,967054,154106,967389,978210,781138,574823,73033
141,150,15919,4500,11061,163,13675,42,0,633090,633749,135686,541996,199728,278544,136874,972752,982295,280832
142,150,13602,4344,8932,160,16607,41,0,519620,870286,319064,15567,619624,319835,465269,200957,265235,320828
143,150,14687,4340,10010,163,14382,42,0,176839,201277,265555,582430,320224,501313,291380,500488,51236,316162
144,150,12160,3841,8016,158,14810,41,0,652311,995681,500368,787124,370172,735568,665726,798775,504253,800660
145,150,13941,4239,9382,162,14696,42,0,334524,766750,953965,652357,25321,290244,504743,341145,894936,128986
146,150,14728,4501,9882,157,15788,40,0,9346,9227,95554,641737,95379,50861,878513,506495,887866,327722
147,150,12875,4023,8524,159,15317,41,0,878059,668414,913130,515741,842512,711700,677800,546632,516085,943305
148,150,13001,4087,8596,159,15307,41,0,457569,928736,113668,460190,508579,98120,782871,256702,929735,555134
149,150,14457,4460,9656,163,15623,42,0,9481,9180,582610,413350,260780,581837,38526,158989,89064,150491
150,150,29465,19700,9409,159,16931,41,0,440119,351572,726497,82182,726294,695032,179081,440611,369355,670663
151,150,15726,4322,11050,163,12823,42,0,429941,675797,762862,539442,675192,886491,676784,674471,429497,827138
152,150,14003,4091,9575,160,14237,42,0,648210,647906,779082,914069,647065,534666,604098,252269,713887,412577
153,150,14095,4279,9473,160,15356,41,0,859750,343206,346474,652203,806975,879879,560845,144584,522530,76979
154,150,15085,4659,10088,162,16444,42,0,57520,148982,185664,496360,959163,492552,493254,820394,138946,320347
155,150,14134,4508,9287,161,17104,41,0,9298,9512,8718,781178,158276,158188,485535,822657,158234,549422
156,150,13777,4344,9117,163,16374,42,0,487346,617990,485029,390946,397108,482986,615205,257560,615031,400955
157,150,16401,4854,11185,159,17265,41,0,20892,572919,730552,20963,20863,128913,823575,509911,284134,488010
158,150,13436,4346,8755,162,17273,42,0,482561,535158,688232,688,165418,469889,214886,616115,429712,573344
159,150,14394,4472,9587,159,16633,41,0,514333,396402,75954,741661,690373,392483,841484,73681,584265,976279
160,150,20748,5190,15163,161,16684,41,0,834181,228440,685960,833334,845807,67744,398352,635122,569836,948041
161,150,12613,4174,8120,163,16435,42,0,695379,151231,895337,635264,676254,481870,284791,480360,779178,84539
162,150,22455,5232,16794,158,16960,41,0,468128,182366,490102,679034,917518,113031,467690,287966,376226,376004
163,150,16256,4780,11122,159,16356,41,0,609734,234367,603373,367097,366857,603401,544536,392887,959092,725890
164,150,15808,4669,10795,162,15776,42,0,528519,237786,772193,302990,929263,528439,458246,822077,365308,833895
165,150,12491,3933,8255,162,15008,42,0,681938,886174,522106,905528,993999,36645,911256,538689,906178,681841
166,150,14600,4556,9704,162,16085,42,0,734397,908654,204246,268524,165199,908742,107773,860598,293083,679958
167,150,13630,4171,9128,163,15923,43,0,23724,530237,426541,737211,392029,245995,548516,529906,528815,469824
168,150,14545,4419,9781,163,15395,42,0,762024,762136,212429,998002,762748,762156,219599,645380,837441,923986
169,150,12954,4118,8515,160,15593,41,0,566915,910933,566958,88190,567110,616341,239179,283734,404139,472403
170,150,14634,4408,9873,163,15916,42,0,670975,842018,664297,535797,831273,832706,681753,797773,83761,196049
171,150,13593,4328,8938,159,15835,41,0,600558,843299,20536,842359,470543,619082,843868,387543,404768,635283
172,150,34049,4868,28822,163,17227,42,0,529003,371825,208287,231195,258074,368052,872496,441293,232236,104909
173,150,13533,4318,8884,159,16216,41,0,428155,748530,748927,422243,819561,819826,454897,295224,211511,906217
174,150,13122,4132,8652,165,15372,43,0,833112,443575,443608,851311,950911,837292,444889,837395,950202,851522
175,150,15962,4838,10772,163,16027,42,0,377175,22124,151883,152292,69986,822694,69056,431798,226458,949242
176,150,16299,4908,11035,162,16277,42,0,820221,496033,224792,224902,932229,225426,225251,869316,543644,932534
177,150,13864,4364,9176,163,16485,42,0,620366,741023,620702,845770,795777,217914,804110,408090,391453,628248
178,150,13118,4179,8610,160,16208,41,0,583981,583826,731164,21085,228797,25613,548761,184470,279390,175963
179,150,14403,4483,9573,163,17189,42,0,803291,800931,21890,68600,965132,689911,712737,165995,706013,52510
180,150,13206,4090,8792,162,14913,42,0,854496,498256,461174,35442,671651,770029,13423,663041,995881,83230
181,150,13188,4240,8622,162,16791,42,0,431712,782155,68985,30852,431014,711092,680076,710543,534018,502226
182,150,18867,5324,13151,163,15897,42,0,257067,17429,702825,433152,533829,209255,78588,302256,821526,493810
183,150,14176,4384,9457,159,15974,41,0,562172,286625,204181,268459,773315,249573,342788,231174,229571,708104
184,150,18004,5088,12525,159,15284,41,0,981160,542985,618141,13598,876950,337995,1124,240780,377607,594821
185,150,14526,4069,10124,163,13279,42,0,558528,767958,423669,558443,38983,38025,423875,37772,37770,38960
186,150,18496,5187,12930,161,14479,41,0,582253,743254,428262,854015,953116,906308,428097,783310,910824,816059
187,150,17949,5227,12335,163,16753,42,0,631251,396533,143354,682001,426174,764119,60259,517693,811725,284762
188,150,16114,4827,10929,160,15119,41,0,305247,698507,698652,689038,300705,217817,410830,859781,947304,606836
189,150,12889,3940,8645,159,14794,41,0,248392,211517,248477,618823,146177,211589,32117,212011,249309,862569
190,150,12262,3759,8200,161,13429,41,0,634404,406025,975372,15906,226829,583526,199728,278544,974869,898977
191,150,13803,4234,9250,162,16444,42,0,374554,238307,142982,975784,519356,158907,597831,680227,992478,228441
192,150,13148,4271,8557,159,17327,41,0,565433,364149,821073,220823,590669,821077,431352,175470,180482,438788
193,150,13317,4254,8740,161,15629,41,0,207969,831193,332268,334419,761200,374022,141642,772315,194917,273733
194,150,14697,4526,9833,160,16429,42,0,33867,525288,841031,31028,393359,97061,526083,974394,194757,273573
195,150,13116,4268,8531,163,16489,42,0,792136,415766,645632,645427,490719,458623,162423,792672,404231,919940
196,150,13592,4293,8982,159,16587,41,0,169281,983007,193669,272485,320491,253601,248209,933033,33815,825597
197,150,12794,4114,8368,161,16066,41,0,7491,844554,156627,532848,515010,981510,206386,270664,515359,513537
198,150,12608,3734,8565,163,13313,42,0,834062,648444,833609,610175,132792,755769,755369,566905,836243,830489
199,150,13296,4294,8660,158,16983,41,0,806918,380346,806653,723121,978419,806685,432124,466897,731030,517135
200,150,14219,4367,9513,161,16063,41,0,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,150,13367,4111,8929,162,15781,42,0,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,150,13429,4288,8823,163,16681,42,0,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,150,13360,4186,8835,159,14699,41,0,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,150,17286,4910,11999,159,14909,41,0,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,150,17286,5000,11915,159,15305,41,0,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,150,15738,4601,10770,167,14855,43,0,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,150,14807,4479,9941,159,15319,41,0,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,150,16474,4736,11352,164,14968,42,0,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,150,16497,4810,11316,163,14705,42,0,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,150,15779,4835,10585,159,17095,41,0,176331,658774,136554,866152,629141,33937,371960,419098,151619,434905
211,150,12846,4049,8483,159,14367,41,0,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,150,13531,4215,9000,163,14721,42,0,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,150,13356,4261,8769,159,16264,41,0,193524,272340,690484,174614,85685,174609,723992,396975,667873,30440
214,150,14694,4540,9802,160,16622,42,0,160527,160191,185213,886274,980337,370054,634663,288523,65499,618029
215,150,13778,4192,9262,159,14613,41,0,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,150,13177,4172,8678,161,16814,42,0,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,150,17258,5009,11857,160,16754,41,0,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,150,13789,4356,9097,159,16583,41,0,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,150,17316,4407,12578,163,16264,42,0,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,150,14153,4382,9449,161,16352,41,0,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,150,19761,4616,14787,159,16520,41,0,494574,501735,688874,748670,797153,280029,433642,819850,682184,925025
222,150,15242,4638,10254,161,16577,41,0,484703,408775,168684,229417,162401,158929,177715,112365,230648,685039
223,150,13090,4155,8614,160,16935,42,0,687256,69315,59303,997462,402733,813694,704574,705800,629539,950268
224,150,15834,4669,10811,159,15613,41,0,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,150,16295,5042,10874,162,17919,42,0,351372,297458,19911,529683,293821,318242,78465,161209,529860,106416
226,150,14860,4531,9987,158,16344,41,0,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,150,15047,4621,10052,163,17111,42,0,176263,176615,790597,922047,698979,287617,922909,757354,698629,978016
228,150,12798,4088,8384,159,16059,41,0,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,150,13359,4147,8885,158,15321,41,0,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,150,14152,4228,9586,163,14866,42,0,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,150,14042,4185,9477,160,15342,41,0,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,150,13721,3994,9400,161,13786,41,0,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,150,13323,4203,8810,162,16464,42,0,711339,208868,209494,710027,248660,208748,526950,215205,329288,964005
234,150,13676,4213,9140,162,15559,42,0,822700,540293,579291,367084,310,344325,162208,214558,709316,579119
235,150,13480,4229,8927,165,15613,42,0,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,150,13760,4172,9269,159,14552,41,0,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,150,13394,4154,8914,163,15879,43,0,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,150,12703,4075,8314,161,16339,42,0,89978,88023,596468,567,596526,551459,982912,694637,15513,877506
239,150,13811,4353,9128,161,16593,41,0,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,150,16486,4729,11404,163,15100,42,0,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,150,15059,4746,9959,163,16761,42,0,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,150,13407,4304,8783,158,17056,41,0,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,150,14466,4492,9621,162,16435,42,0,182827,10747,827581,978134,890304,884386,148224,226838,965521,784323
244,150,12849,4248,8291,160,16927,42,0,556948,604048,284252,609785,663012,406297,147091,19047,106957,130596
245,150,12758,4014,8431,159,15792,41,0,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,150,13276,4222,8748,161,16966,41,0,833526,512049,231240,632657,299638,225309,325821,623261,69176,391064
247,150,13125,4035,8776,164,15561,42,0,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,150,12495,4119,8072,159,17211,41,0,806419,88525,738796,59376,490414,925679,60242,496227,59744,930732
249,150,12357,3931,8113,155,16253,40,0,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,150,12692,4018,8353,158,16686,41,0,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,150,12728,4076,8338,158,17186,41,0,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,150,14368,4401,9630,159,16328,41,0,376113,376336,170766,725182,352869,934030,573322,933861,134586,530286
253,150,13123,4055,8751,162,15026,42,0,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,150,14696,4592,9749,159,17286,41,0,131391,844222,749275,750970,467440,836823,131220,836434,261397,523546
255,150,13222,4192,8714,160,16100,41,0,518664,879255,185915,44736,890900,184837,304226,401531,779699,357182
256,150,13632,4388,8910,161,16927,42,0,460828,860383,565548,78261,420345,566084,109006,551117,519226,519231
257,150,14619,4592,9673,163,17424,42,0,308002,436552,284691,361179,481090,950535,435393,582411,33290,324731
258,150,14176,4422,9419,161,15773,41,0,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,150,13153,4342,8482,160,16711,41,0,795030,337664,177287,389908,846635,748669,451523,389994,339348,177641
260,150,12974,4188,8479,161,16006,41,0,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
261,150,13357,4347,8685,159,16459,41,0,171774,803533,865588,863653,176943,665710,360983,173087,932959,729107
262,150,13183,4207,8648,157,16938,40,0,122505,396308,524446,208680,895502,181091,195645,274461,895426,782249
263,150,13119,3928,8812,163,13941,42,0,701190,687323,687574,584657,173002,424200,994248,856372,88691,771309
264,150,12854,3994,8549,161,15247,41,0,562339,622199,621828,722699,762870,772262,900579,333538,786265,517356
265,150,12621,3856,8445,164,13420,42,0,734391,133862,8999,161126,118643,47531,994371,676056,767346,767215
