qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
67,100,11106,1158,9680,107,9818,54,65,37790,38036,213670,48146,335382,543283,538358,994346,38802,520776
68,100,11185,1140,9769,109,10494,55,65,745206,475045,743583,814150,734709,477883,814152,528107,323185,741851
69,100,10655,1130,9275,107,11271,54,65,956344,511904,229951,231693,778803,458570,322838,239136,465284,827118
70,100,10468,986,9239,107,9222,54,65,6124,6430,5912,768112,541740,6804,655162,768142,543487,768033
71,100,10512,998,9273,107,9362,54,65,5826,5885,754927,795689,795787,399103,5155,887421,217444,496198
72,100,11225,1207,9764,106,11605,54,65,448667,57922,699496,906834,198752,277568,700028,226993,753746,703272
73,100,10670,1161,9245,106,10272,54,65,6853,190271,405640,470408,86188,573991,986963,574996,88691,256424
74,100,12171,1384,10516,109,11504,55,65,7364,353104,426975,437048,314481,426817,548275,724824,831381,55790
75,100,10849,1199,9379,106,10731,54,65,6553,874762,937405,106343,823106,7616,481177,952748,335363,456105
76,100,11016,1162,9595,105,10158,53,65,120210,218377,324333,194189,273005,203370,267648,284144,890258,821033
77,100,11193,1164,9778,105,10569,53,65,908325,322937,581325,988313,907550,30911,32969,171405,468269,87779
78,100,10280,1081,8957,107,11134,54,65,544739,924921,547884,464954,465039,496766,464949,151237,730884,92163
79,100,14342,1445,12588,108,9603,55,65,6070,919617,138184,8069,5967,673324,411888,118923,674756,673335
80,100,10881,1140,9475,105,10411,53,65,7451,591140,7188,900930,610680,918058,588905,420058,870629,66816
81,100,11556,1359,9924,106,11307,54,65,833230,840245,986179,223910,800817,603552,888353,834026,11237,830564
82,100,10200,1135,8818,106,11113,54,65,177759,31395,280953,806288,522375,679265,210676,154577,196602,275418
83,100,10960,1114,9582,105,10250,53,65,296270,6005,714059,847922,414280,74493,40878,6778,566213,905839
84,100,10288,1083,8957,105,11323,53,65,8894,227733,32475,216176,280838,711937,469776,299339,351328,215822
85,100,11085,981,9853,106,8489,54,65,754930,419010,802125,797123,479889,479823,479638,208081,409350,480026
86,100,11504,1194,10041,105,8938,53,65,807714,642062,73061,910669,900912,424719,253067,808513,526166,114829
87,100,11774,1135,10371,105,8541,53,65,7722,526037,297056,39337,643125,282502,521335,417700,642572,820955
88,100,14362,1487,12563,106,9206,54,65,7098,39462,38464,6901,38545,38522,38386,8899,7065,38240
89,100,16679,1809,14531,107,10165,54,65,7627,754531,811323,7118,823542,825274,187888,386717,825058,857119
90,100,21291,1874,19023,110,9481,56,65,9258,9417,84465,821939,815480,815326,85967,815425,85193,815524
91,100,16276,1706,14247,105,9313,53,65,439826,648328,57569,707795,187329,802478,876763,407337,783564,910423
92,100,20630,1842,18441,106,10750,54,65,8356,7797,511325,806838,792323,349404,183768,956233,942656,863588
93,100,17616,1858,15394,108,10610,55,65,991587,437379,338664,742678,742597,742556,311426,826938,963357,196106
94,100,22330,1708,20279,107,9059,54,65,8419,37970,986478,962974,857588,985312,616609,856493,875276,478217
95,100,16703,1862,14509,107,10645,54,65,849118,664898,691386,332322,298797,916928,785689,332566,625082,312589
96,100,15029,1723,12994,104,11014,53,65,436416,309650,203122,267400,656723,519686,354583,307804,518456,24937
97,100,14912,1649,12930,107,10117,54,65,8825,807683,84825,84157,57297,381144,260607,397268,202377,266655
98,100,16929,1781,14809,109,9770,55,65,112511,911693,768297,896881,37844,37993,39076,280557,37752,37734
99,100,15913,1320,14311,105,9871,53,65,8082,440321,753623,8782,368453,637319,753679,155524,369366,305493
100,100,10231,1063,8927,105,10574,53,65,223309,215818,21005,20974,282663,505511,216313,389863,422050,295600
101,100,11212,1179,9780,107,9828,54,65,5155,475714,9057,474709,410967,475613,411704,7262,5634,7736
102,100,13848,1494,12055,105,10882,53,65,365106,417922,752491,67539,832128,512012,411506,230201,746945,611807
103,100,10322,995,9098,108,10197,55,65,642707,614360,851333,641279,122290,141685,869694,869927,566430,933239
104,100,10394,1018,9134,105,9966,53,65,579263,56621,378772,433603,852805,52434,729303,442929,547337,378181
105,100,10884,1124,9505,105,10005,53,65,51078,513558,188640,688022,304448,942858,55175,729640,901495,329585
106,100,11840,1210,10362,111,10204,56,65,908531,116079,112707,987365,845979,215969,79463,427847,556067,715617
107,100,10430,1003,9189,107,9273,54,65,52534,600518,8265,904970,847814,541717,116316,115625,536117,814425
108,100,11271,1044,9967,108,8873,55,65,39450,38552,512718,39420,425578,38348,38544,512415,424420,38446
109,100,11021,1113,9650,105,9979,53,65,9090,583428,700826,118740,556525,56783,661238,534160,650728,78573
110,100,10860,1135,9466,108,9933,55,65,207205,963129,814168,920261,615958,709915,971556,822348,535037,822276
111,100,11454,1238,9952,107,11534,54,65,470540,707760,474579,470424,730156,741600,805586,101510,99614,254329
112,100,14034,1392,12343,106,8675,54,65,8601,52018,768763,413638,643701,835702,829592,99401,769089,259924
113,100,23364,1428,21657,107,10850,54,65,414105,384488,736229,875866,32755,248419,735948,32618,32069,332146
114,100,10898,1155,9494,105,9228,53,65,553796,52639,412275,52731,388037,65808,421783,52211,439059,413656
115,100,11197,1200,9734,109,11701,55,65,706821,370872,9236,678197,915850,946259,951029,472205,517794,474285
116,100,11268,1178,9816,111,9490,56,65,38575,477514,477193,666864,37980,540200,38114,539693,39202,218485
117,100,11145,1260,9628,107,11860,54,65,696572,165045,8874,965307,150517,697607,164963,166667,17615,118601
118,100,11933,1332,10330,109,11376,55,65,519634,679323,250015,213452,679140,122449,122433,980853,531692,122526
119,100,13767,1278,12202,111,9130,56,65,8931,918586,260473,888936,425577,808949,426334,539903,910555,512857
120,100,11491,1331,9903,108,11239,55,65,881091,148093,494731,139144,245891,685691,8639,166826,545686,213938
121,100,9597,972,8391,105,10318,53,65,782263,576208,341866,65052,801400,967121,1985,985621,577154,334127
122,100,11350,1250,9850,107,10733,54,65,8307,8409,5214,4773,474658,474697,4867,854607,352379,352902
123,100,9842,989,8610,107,9841,54,65,643195,655877,518175,770352,42259,42255,8108,931153,8497,616134
124,100,13237,1349,11601,107,10268,54,65,103994,89140,311515,91969,469622,482505,280016,43944,768536,298447
125,100,14883,1640,12912,109,10981,55,65,704656,23523,861377,363444,337756,704129,365738,337027,363476,321805
126,100,9891,1085,8542,107,11610,55,65,182672,173110,488061,789067,380421,525156,391811,431196,420271,136554
127,100,10656,1147,9256,107,10913,54,65,105230,376106,842070,513144,105804,376389,837739,513472,612886,729682
128,100,11284,1251,9783,107,10852,54,65,79896,188773,130436,110501,188798,678271,279402,232699,341330,279773
129,100,11374,1092,10013,104,9344,53,65,769300,613690,288748,898027,8469,258501,57849,902553,870524,427298
130,100,11329,1248,9815,104,11257,53,65,983491,584224,245332,139770,976760,20849,515221,87631,325241,88674
131,100,10893,1158,9477,110,10805,56,65,913076,318210,320461,290376,321274,914293,651721,789967,301771,319674
132,100,11124,1237,9627,106,11459,54,65,9218,168935,595358,17169,595532,383903,880323,542752,485608,983163
133,100,14887,1639,12944,106,11683,54,65,680650,120339,123866,34306,34307,690145,648967,680648,111979,130703
134,100,11444,1190,9987,110,9820,56,65,134221,716879,713854,989765,648730,673214,6648,667549,247071,610011
135,100,11630,1292,10051,106,10790,54,65,76517,925968,373148,822908,927903,468233,296320,297365,296733,77605
136,100,13801,1490,12018,106,10930,54,65,344680,719246,437150,719156,516540,529246,511522,498095,365821,694054
137,100,17280,1839,15094,106,11424,54,65,488577,455363,496085,644274,140019,66519,171299,501998,404841,235824
138,100,11357,1210,9881,106,10410,54,65,9036,8812,138980,129963,171064,240491,362563,611881,401243,138202
139,100,13044,1422,11315,109,11149,55,65,524261,58893,813949,780464,193257,272073,152581,494414,59148,350759
140,100,10803,1170,9373,109,11389,56,65,153612,978117,539012,967054,154106,978210,781138,574823,83225,379547
141,100,10836,1038,9543,107,9181,54,65,633090,633749,135686,541996,199728,278544,136874,972752,982295,280832
142,100,11148,1208,9679,107,11451,54,65,519620,870286,319064,15567,619624,319835,465269,200957,265235,320828
143,100,11092,1091,9736,107,9697,54,65,176839,201277,265555,582430,320224,501313,291380,500488,51236,316162
144,100,10769,1079,9437,105,9873,53,65,652311,995681,500368,787124,370172,735568,665726,798775,504253,800660
145,100,10383,1026,9106,106,9870,54,65,334524,766750,953965,652357,25321,290244,504743,341145,894936,128986
146,100,11940,1280,10383,104,10964,53,65,9346,9227,95554,641737,95379,50861,878513,506495,887866,327722
147,100,11225,1139,9807,107,10835,54,65,878059,668414,913130,515741,842512,711700,677800,546632,516085,943305
148,100,12083,1300,10510,107,10504,54,65,457569,928736,113668,460190,508579,98120,256702,929735,555134,223330
149,100,10553,1134,9161,109,10424,55,65,9481,9180,582610,413350,260780,581837,38526,158989,89064,150491
150,100,11028,1290,9482,105,11500,53,65,440119,351572,726497,82182,726294,695032,179081,369355,667788,787955
151,100,15765,1561,13881,107,8579,54,65,429941,675797,762862,539442,675192,886491,676784,674471,429497,827138
152,100,12389,1228,10800,106,9751,54,65,648210,647906,779082,914069,647065,534666,604098,252269,713887,412577
153,100,10666,1120,9282,106,10517,54,65,859750,343206,346474,652203,806975,879879,560845,144584,522530,76979
154,100,10539,1115,9176,107,10500,54,65,57520,148982,185664,496360,959163,492552,493254,820394,138946,320347
155,100,10808,1288,9245,108,11910,55,65,9298,9512,8718,781178,158276,158188,485535,822657,158234,549422
156,100,12544,1421,10842,107,11125,54,65,487346,617990,485029,390946,397108,482986,615205,257560,615031,400955
157,100,10945,1193,9486,105,11559,53,65,20892,572919,730552,20963,20863,112038,823575,509911,284134,488010
158,100,16809,1888,14569,107,11684,54,65,482561,535158,688232,688,165418,469889,214886,616115,429712,573344
159,100,14538,1692,12536,107,11512,54,65,514333,396402,75954,741661,690373,392483,841484,73681,584265,976279
160,100,21445,1913,19171,106,11211,54,65,834181,228440,685960,833334,845807,67744,398352,635122,569836,570081
161,100,17081,1835,14904,107,11164,54,65,695379,151231,895337,635264,676254,481870,284791,480360,779178,84539
162,100,20826,1971,18499,108,11938,55,65,468128,182366,490102,679034,917518,113031,467690,287966,376226,376004
163,100,16593,1826,14425,106,11349,54,65,609734,234367,603373,367097,366857,603401,544536,392887,959092,725890
164,100,15318,1703,13264,108,10860,55,65,528519,237786,772193,302990,929263,528439,458246,822077,365308,833895
165,100,10402,1077,9051,109,10368,55,65,681938,886174,522106,905528,993999,36645,911256,538689,906178,681841
166,100,15568,1728,13519,107,10976,54,65,734397,908654,204246,268524,165199,908742,107773,860598,293083,679958
167,100,13396,1452,11647,107,10943,54,65,23724,530237,426541,737211,392029,245995,548516,529906,528815,469824
168,100,12399,1346,10777,107,10551,54,65,762024,762136,212429,998002,762748,762156,219599,645380,837441,923986
169,100,14326,1545,12475,105,10447,53,65,566915,910933,566958,88190,567110,616341,239179,283734,404139,472403
170,100,10751,1143,9357,107,10656,54,65,670975,842018,664297,535797,831273,832706,681753,797773,83761,196049
171,100,11256,1261,9738,106,11009,54,65,600558,843299,20536,842359,470543,619082,843868,404768,635283,434137
172,100,11778,1270,10238,107,11672,54,65,529003,371825,208287,231195,258074,368052,441293,232236,104909,367714
173,100,11536,1231,10038,109,11560,56,65,428155,748530,748927,422243,819561,819826,454897,295224,3104,717991
174,100,11019,1211,9550,109,10315,55,65,833112,443575,443608,851311,950911,837292,444889,837395,851522,443777
175,100,11607,1313,10035,109,11161,55,65,377175,22124,151883,152292,69986,822694,69056,431798,226458,949242
176,100,12246,1402,10569,110,11430,56,65,820221,496033,224792,224902,932229,225426,225251,869316,543644,932534
177,100,12260,1425,10553,108,11317,55,65,620366,741023,620702,845770,795777,217914,804110,408090,391453,628248
178,100,13404,1488,11620,105,11039,53,65,583981,583826,731164,21085,228797,25613,548761,279390,175963,584334
179,100,13963,1637,12019,107,11714,55,65,803291,800931,21890,68600,965132,689911,712737,165995,706013,52510
180,100,11850,1203,10385,106,10043,54,65,854496,498256,461174,35442,671651,770029,13423,663041,995881,83230
181,100,11319,1220,9833,108,11613,55,65,431712,782155,68985,30852,431014,711092,680076,710543,534018,502226
182,100,10940,1098,9587,108,10509,55,65,257067,17429,702825,433152,533829,209255,78588,302256,821526,493810
183,100,19248,9014,9957,107,11286,55,65,562172,286625,204181,268459,773315,249573,342788,231174,229571,708104
184,100,10735,1159,9315,107,10720,54,65,981160,542985,618141,13598,876950,337995,1124,240780,377607,594821
185,100,10726,1029,9453,107,9037,54,65,558528,767958,423669,558443,38983,38025,423875,37772,37770,38960
186,100,10883,1079,9560,107,9687,54,65,582253,743254,428262,854015,953116,906308,428097,783310,910824,816059
187,100,11121,1189,9676,108,11330,55,65,631251,396533,143354,682001,426174,764119,60259,517693,811725,284762
188,100,11181,1236,9685,106,10366,54,65,305247,698507,698652,689038,300705,217817,410830,859781,947304,606836
189,100,10688,1163,9271,105,10166,53,65,248392,211517,248477,618823,146177,211589,32117,212011,249309,862569
190,100,11031,1078,9700,106,9050,54,65,634404,406025,975372,15906,226829,583526,199728,278544,974869,898977
191,100,10431,1097,9078,107,11126,54,65,374554,238307,142982,975784,158907,597831,680227,992478,228441,229878
192,100,12210,1309,10630,105,11709,53,65,565433,364149,821073,220823,590669,821077,431352,175470,438788,763901
193,100,12553,1296,10978,106,10517,54,65,207969,831193,332268,334419,761200,374022,141642,772315,194917,273733
194,100,12303,1242,10719,105,11028,53,65,33867,525288,841031,31028,393359,97061,526083,974394,194757,273573
195,100,13032,1434,11306,105,11144,53,65,792136,415766,645632,645427,490719,458623,162423,792672,404231,919940
196,100,11787,1247,10271,105,11346,53,65,169281,983007,193669,272485,320491,253601,248209,933033,33815,825597
197,100,11519,1303,9948,105,11008,53,65,7491,844554,156627,532848,515010,981510,206386,270664,515359,513537
198,100,13029,1229,11509,110,9092,56,65,834062,648444,833609,610175,132792,755769,755369,566905,836243,830489
199,100,10269,1138,8877,107,11929,54,65,806918,380346,723121,978419,806685,432124,466897,731030,735990,808592
200,100,11164,1269,9627,107,11202,54,65,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,100,11605,1265,10071,106,10772,54,65,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,100,15917,1764,13830,108,11459,55,65,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,100,11847,1220,10360,105,9894,53,65,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,100,11496,1169,10063,106,10307,54,65,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,100,12307,1338,10703,107,10489,54,65,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,100,12776,1260,11227,111,10068,56,65,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,100,10866,1153,9459,107,10673,54,65,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,100,11438,1164,10003,110,10352,56,65,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,100,11272,1090,9915,109,10043,55,65,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,100,10515,1175,9088,107,11846,55,65,176331,658774,136554,866152,629141,33937,419098,151619,160034,899228
211,100,10881,1114,9516,105,9848,53,65,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,100,10519,1069,9157,107,10055,54,65,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,100,12609,1319,11005,107,11231,54,65,193524,272340,690484,174614,85685,174609,396975,667873,30440,989620
214,100,11905,1302,10327,105,11541,53,65,160527,160191,185213,886274,980337,370054,288523,618029,146269,74352
215,100,11083,1173,9660,105,10106,53,65,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,100,10801,1264,9274,107,11670,54,65,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,100,13981,1507,12152,106,11479,54,65,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,100,11936,1254,10411,104,11281,53,65,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,100,9955,1051,8670,108,10999,55,65,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,100,11878,1331,10275,107,10981,54,65,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,100,11900,1326,10305,105,11351,53,65,494574,501735,688874,797153,280029,433642,819850,682184,429985,485883
222,100,11709,1334,10108,106,11411,54,65,484703,408775,168684,229417,162401,158929,177715,230648,685039,6956
223,100,14141,1579,12251,106,11614,54,65,687256,69315,59303,997462,813694,704574,705800,950268,887565,706875
224,100,11089,1236,9601,105,10561,53,65,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,100,12084,1343,10458,107,12155,54,65,351372,297458,19911,529683,293821,318242,161209,529860,106416,134969
226,100,11499,1283,9945,106,11410,54,65,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,100,12151,1312,10557,109,11807,55,65,176263,176615,790597,922047,698979,287617,922909,757354,698629,225888
228,100,10961,1187,9514,105,10871,53,65,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,100,10650,1065,9336,104,10474,53,65,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,100,16763,1748,14677,107,10099,54,65,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,100,16456,1838,14244,107,10787,55,65,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,100,18150,1513,16321,107,9191,54,65,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,100,15393,1736,13317,106,11182,54,65,711339,208868,209494,710027,248660,208748,215205,329288,964005,710123
234,100,19591,1667,17578,107,10808,54,65,822700,540293,579291,310,344325,162208,214558,709316,579119,540322
235,100,17824,1904,15570,109,10361,55,65,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,100,15736,1686,13729,105,9874,53,65,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,100,16570,1780,14454,106,10545,54,65,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,100,16608,1782,14491,105,11135,53,65,89978,88023,596468,567,596526,982912,694637,15513,877506,341323
239,100,15883,1723,13834,107,11469,54,65,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,100,13346,1345,11706,107,10160,54,65,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,100,15893,1747,13799,108,11485,55,65,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,100,11405,1212,9925,106,11552,55,65,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,100,11232,1263,9689,106,11107,54,65,182827,10747,827581,978134,890304,884386,148224,965521,784323,41269
244,100,11436,1279,9885,106,11391,54,65,556948,604048,284252,609785,663012,406297,147091,19047,106957,245970
245,100,14866,1618,12922,106,10810,54,65,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,100,16736,1875,14503,109,11981,55,65,833526,512049,231240,299638,225309,325821,623261,69176,391064,916769
247,100,19957,1704,17936,109,10881,55,65,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,100,14642,1652,12692,105,11737,53,65,806419,88525,738796,59376,490414,925679,60242,496227,59744,19974
249,100,10556,1156,9155,104,10990,53,65,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,100,11050,1272,9503,104,11356,53,65,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,100,11026,1197,9569,106,11820,54,65,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,100,11417,1247,9902,105,11215,53,65,376113,376336,170766,352869,934030,573322,933861,134586,530286,485275
253,100,11830,1248,10314,106,10148,54,65,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,100,11866,1268,10323,108,11882,55,65,131391,844222,749275,750970,836823,131220,836434,261397,523546,719594
255,100,11198,1198,9734,105,11034,53,65,518664,879255,185915,44736,890900,184837,304226,779699,357182,238915
256,100,9327,959,8079,106,11435,54,65,460828,860383,565548,78261,420345,566084,109006,551117,519226,519231
257,100,15277,1674,13262,106,11525,54,65,308002,436552,284691,361179,481090,950535,435393,33290,679013,295650
258,100,10646,1088,9309,107,10781,54,65,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,100,11434,1247,9914,108,11755,55,65,795030,337664,177287,846635,451523,389994,339348,799489,338001,803821
260,100,11563,1175,10119,110,11212,56,65,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
261,100,11793,1303,10229,107,11424,54,65,171774,803533,865588,863653,176943,665710,360983,173087,932959,729107
262,100,11053,1241,9537,106,11804,54,65,122505,396308,524446,208680,895502,181091,195645,274461,895426,322905
263,100,13870,1448,12126,108,9425,55,65,701190,687323,687574,584657,173002,424200,994248,856372,88691,771309
264,100,11313,1149,9901,108,10513,55,65,562339,622199,621828,722699,762870,772262,900579,333538,786265,517356
265,100,10534,979,9313,109,9125,55,65,734391,133862,8999,161126,118643,47531,994371,676056,767346,767215
