qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
35,100,15417,3409,11718,105,10971,53,384,5841,5866,6707,845383,392768,76102,791495,641127,393434,15970
36,100,13748,3108,10379,106,11411,54,448,5842,5867,6708,76101,72420,316027,707838,580180,72336,685009
37,100,16732,3551,12882,105,10022,53,384,5184,35716,808138,33766,107024,925739,745448,4997,441231,190336
38,100,15113,3321,11498,107,10713,54,512,5023,5500,5177,6187,5341,978240,137232,284610,160369,173565
39,100,13119,3038,9824,107,10517,54,512,720244,477601,750411,690413,415493,587405,869342,689683,458649,23749
40,100,12882,3045,9586,107,10902,54,512,8307,4773,4867,5214,5163,678598,474658,736313,632378,379937
41,100,11913,2805,8863,105,9722,53,384,672663,950473,995354,543266,304642,807850,832734,924202,877285,779153
42,100,16261,3430,12531,107,10969,54,512,353533,279441,312344,280744,356305,684403,106646,176619,112971,325817
43,100,15099,3353,11463,106,11367,54,448,6302,5144,698353,698380,323021,695647,903061,700737,113009,178109
44,100,13960,3156,10514,108,10386,55,576,754244,740214,477919,754136,379564,477668,669498,994393,746174,734963
45,100,14995,3348,11362,108,10575,55,576,339510,341048,103857,175843,339933,780322,21980,826999,482497,827163
46,100,16176,3425,12463,107,10242,54,512,5880,657906,750523,997994,417152,998162,289779,478548,369606,535790
47,100,17340,3632,13402,103,11035,52,256,676288,88744,575286,112116,395011,866052,138708,389019,5641,129673
48,100,17826,3689,13815,106,10229,54,448,5213,104988,5750,122253,151333,151236,151506,287220,533961,68544
49,100,16155,3523,12339,105,9776,53,384,5084,189094,79548,789068,168390,79696,789691,5138,79580,296791
50,100,17403,3716,13365,107,10656,54,512,5653,5012,6627,412765,412388,29422,356987,575049,238731,758834
51,100,17034,3586,13141,107,10329,54,512,6123,6192,571827,571831,863669,774030,86102,898134,56891,405826
52,100,14994,3252,11465,106,10816,54,448,353210,352562,339633,781593,892861,781199,315815,517274,336721,541539
53,100,18753,3865,14558,107,10889,54,512,351987,233832,339510,8612,323246,745960,745993,459172,101249,862947
54,100,14787,3019,11491,109,8989,55,640,112794,113250,446585,411892,870851,863411,951184,906435,952895,603713
55,100,19302,3740,15227,105,8878,53,384,228527,235088,38460,39257,683190,38490,39351,38397,583247,427728
56,100,19400,4111,14941,107,11262,54,512,308262,79553,307829,279070,279393,419768,84208,312604,79528,105292
57,100,19449,4023,15092,107,11027,54,512,966916,556125,5211,966411,469634,214355,225733,916109,562323,469532
58,100,19385,3918,15136,105,10458,53,384,7237,626572,716064,536562,381601,172684,237441,949157,383164,462136
59,100,20271,3995,15935,109,9204,55,640,6834,6316,6612,768167,672413,768289,672523,830147,673996,830132
60,100,19251,3960,14965,106,11172,54,448,5278,421775,615794,411641,509171,864283,227388,336785,399367,311418
61,100,19463,3881,15244,105,9683,53,384,8402,777151,8564,101592,47079,566368,103322,848323,816034,781951
62,100,19680,3754,15571,107,8571,54,512,6560,838412,838648,838480,655178,825006,449099,890256,423938,654280
63,100,17604,3748,13540,105,10120,53,384,6321,6413,5989,7094,439221,694080,590708,682414,989396,512491
64,100,18393,3780,14287,106,9165,54,448,5635,476004,848657,617044,641183,546683,675309,397755,422008,901459
65,100,20035,4187,15468,107,10327,54,512,992978,6405,782307,606380,52188,869634,576180,781821,569962,157002
66,100,18751,3823,14600,106,9356,54,448,5390,5669,686362,7346,376423,414228,7758,53298,102274,997979
67,100,22571,3898,18343,106,9706,54,448,37790,38036,213670,48146,335382,543283,538358,994346,38802,520776
68,100,17536,3688,13539,108,10155,55,576,745206,475045,743583,814150,734709,477883,814152,528107,323185,741851
69,100,22090,3873,17898,108,11370,55,576,956344,511904,229951,231693,778803,458570,322838,634609,239136,465284
70,100,15208,3284,11629,107,9104,54,512,6124,6430,5912,768112,541740,6804,655162,768142,543487,768033
71,100,16779,3530,12934,107,9421,54,512,5826,5885,754927,795689,795787,399103,5155,887421,217444,496198
72,100,17275,3687,13278,105,11326,53,384,448667,57922,699496,906834,204614,268892,198752,277568,700028,483587
73,100,17241,3595,13328,105,10321,53,384,6853,190271,405640,470408,86188,573991,986963,574996,88691,256424
74,100,18563,3972,14269,107,11188,54,512,7364,353104,426975,437048,314481,426817,548275,724824,831381,55790
75,100,18753,4025,14405,106,10505,54,448,6553,874762,937405,106343,823106,7616,481177,952748,335363,456105
76,100,16435,3560,12573,105,9986,53,384,120210,218377,324333,194189,273005,203370,267648,284144,890258,821033
77,100,15932,3584,12058,105,10465,53,384,908325,322937,581325,988313,907550,30911,32969,171405,468269,87779
78,100,16581,3627,12645,106,11148,54,448,544739,924921,547884,464954,465039,496766,464949,151237,730884,92163
79,100,13191,2962,9963,108,9659,55,576,6070,919617,138184,8069,5967,673324,8486,411888,118923,674756
80,100,12618,3030,9334,105,10409,53,384,7451,591140,7188,900930,610680,918058,588905,420058,870629,66816
81,100,12833,2982,9590,106,11182,54,448,833230,840245,986179,223910,800817,603552,888353,834026,365342,11237
82,100,12771,2968,9542,106,11127,54,448,177759,31395,280953,127248,806288,522375,679265,210676,154577,196602
83,100,12402,2907,9244,105,10003,53,384,296270,6005,714059,847922,414280,74493,40878,6778,566213,905839
84,100,15048,3467,11302,105,11056,53,384,8894,227733,32475,216176,280838,711937,299339,351328,215822,280264
85,100,11735,2602,8886,105,8623,53,384,754930,419010,802125,797123,479889,479823,479638,208081,409350,480026
86,100,11730,2655,8833,105,9054,53,384,807714,642062,73061,910669,900912,424719,253067,808513,526166,114829
87,100,12605,2715,9631,105,8459,53,384,7722,526037,297056,39337,643125,282502,521335,417700,642572,820955
88,100,12786,2859,9670,106,9183,54,448,7098,39462,38464,6901,38545,38522,38386,8899,7065,38240
89,100,13580,3006,10310,107,10081,54,512,7627,754531,811323,7118,823542,825274,187888,386717,521135,825058
90,100,14399,3148,10967,109,9331,55,640,9258,9417,84465,821939,815480,815326,85967,815425,85193,815524
91,100,15079,3259,11533,105,9367,53,384,439826,648328,57569,707795,187329,802478,876763,407337,783564,910423
92,100,12427,2990,9184,107,10628,54,512,8356,7797,511325,806838,792323,349404,183768,956233,942656,863588
93,100,13728,3108,10357,107,10337,54,512,991587,437379,338664,742678,742597,742556,311426,826938,963357,196106
94,100,15479,3261,11926,107,8984,54,512,8419,37970,986478,962974,857588,985312,616609,856493,875276,478217
95,100,13279,3045,9967,106,10439,54,448,849118,664898,691386,332322,298797,916928,785689,332566,625082,312589
96,100,12612,2976,9375,104,10867,53,320,436416,309650,203122,267400,656723,519686,354583,307804,518456,24937
97,100,12137,2801,9093,107,10390,55,512,8825,807683,84825,84157,57297,381144,260607,397268,202377,266655
98,100,15071,3191,11601,110,9734,56,704,112511,911693,768297,896881,37844,37993,39076,793629,280557,207803
99,100,13539,3092,10173,105,10148,53,384,8082,440321,753623,8782,368453,637319,753679,155524,369366,305493
100,100,12855,3085,9512,105,10502,53,384,223309,215818,21005,20974,282663,505511,216313,389863,422050,295600
101,100,13592,2998,10328,108,9883,55,576,5155,475714,9057,474709,410967,475613,411704,7262,5634,7736
102,100,13341,3122,9951,105,10765,53,384,365106,417922,752491,67539,832128,512012,411506,230201,746945,611807
103,100,11223,2715,8276,107,10014,54,512,642707,614360,851333,641279,122290,141685,869694,869927,566430,933239
104,100,13819,2994,10550,105,9923,53,384,579263,56621,378772,433603,852805,52434,729303,442929,547337,378181
105,100,12367,2878,9243,105,9993,53,384,51078,513558,188640,688022,304448,942858,55175,729640,901495,329585
106,100,13559,3090,10210,110,10161,56,704,908531,116079,112707,987365,845979,215969,79463,427847,556067,715617
107,100,13224,2967,9999,108,9298,55,576,52534,600518,8265,904970,847814,541717,116316,115625,536117,814425
108,100,12919,2735,9922,109,8827,55,640,39450,38552,512718,39420,425578,38348,38544,512415,424420,38446
109,100,12719,2967,9505,106,10098,54,448,9090,583428,700826,118740,556525,56783,661238,534160,650728,78573
110,100,13301,2946,10075,106,9911,54,448,207205,963129,814168,920261,615958,709915,971556,822348,535037,623576
111,100,13876,3176,10425,106,11282,54,448,470540,707760,474579,470424,730156,741600,805586,101510,99614,254329
112,100,12752,2758,9742,105,8556,53,384,8601,52018,768763,413638,643701,835702,829592,99401,769089,259924
113,100,16634,3585,12753,106,10614,54,448,414105,384488,736229,875866,32755,248419,735948,32618,32069,332146
114,100,17010,3455,13228,106,9293,54,448,553796,52639,412275,52731,388037,65808,421783,52211,439059,413656
115,100,14341,3302,10757,107,11340,54,512,706821,370872,9236,678197,915850,946259,951029,472205,517794,474285
116,100,12531,2800,9480,111,9350,56,768,38575,477514,477193,666864,37980,540200,38114,539693,39202,218485
117,100,11816,2991,8573,105,11393,53,384,696572,165045,8874,965307,150517,697607,164963,166667,17615,118601
118,100,16790,3654,12794,108,11065,55,576,519634,679323,250015,213452,679140,122449,122433,980853,531692,532445
119,100,12995,2750,9992,110,8984,56,704,8931,918586,260473,888936,425577,808949,426334,539903,910555,512857
120,100,12614,2972,9387,107,10983,54,512,881091,148093,494731,139144,245891,685691,8639,161334,166826,545686
121,100,12165,2818,9096,105,10224,53,384,782263,576208,341866,65052,801400,967121,1985,350303,533622,985621
122,100,13033,2960,9815,105,10522,53,384,8307,8409,5214,4773,474658,474697,4867,854607,352379,352902
123,100,11828,2734,8850,107,9789,54,512,643195,655877,518175,770352,42259,42255,8108,931153,8497,616134
124,100,13083,2990,9836,107,10198,54,512,103994,89140,311515,91969,469622,482505,280016,43944,768536,298447
125,100,10871,2633,7998,107,10610,54,512,704656,23523,861377,363444,337756,704129,365738,337027,363476,321805
126,100,12843,2976,9609,105,11330,53,384,182672,173110,488061,262864,789067,380421,525156,391811,431196,420271
127,100,12693,2879,9567,107,10732,54,512,105230,376106,842070,513144,105804,376389,837739,513472,612886,729682
128,100,18681,3996,14371,107,10698,54,512,79896,188773,130436,110501,188798,126207,678271,279402,232699,341330
129,100,18792,3901,14560,104,9412,53,320,769300,613690,288748,898027,8469,258501,57849,902553,870524,427298
130,100,18953,4058,14551,106,11426,54,448,983491,584224,245332,139770,976760,20849,515221,87631,325241,88674
131,100,21046,4059,16672,109,10583,55,640,913076,318210,320461,290376,321274,914293,651721,789967,301771,319674
132,100,21506,3903,17276,107,11483,54,512,9218,168935,525673,595358,17169,595532,383903,140403,880323,542752
133,100,17270,3737,13222,102,11310,52,192,680650,120339,123866,34306,34307,690145,648967,300130,937314,680648
134,100,18836,3880,14626,109,9731,55,640,134221,716879,713854,989765,648730,673214,6648,667549,247071,610011
135,100,15883,3579,12012,106,10994,54,448,76517,925968,373148,822908,927903,468233,296320,297365,296733,77605
136,100,14389,3220,10896,105,10637,53,384,344680,719246,437150,719156,516540,529246,511522,498095,365821,694054
137,100,18864,3994,14553,105,11175,53,384,488577,455363,496085,644274,140019,66519,171299,501998,404841,235824
138,100,12417,2985,9173,105,10240,53,384,9036,8812,138980,129963,171064,240491,362563,120109,611881,401243
139,100,13721,3111,10338,106,10773,54,448,524261,58893,813949,780464,193257,272073,152581,494414,59148,350759
140,100,19375,4095,14945,105,11405,53,384,153612,978117,539012,967054,154106,967389,978210,781138,574823,73033
141,100,19771,3887,15551,108,9258,55,576,633090,633749,135686,541996,199728,278544,136874,972752,982295,280832
142,100,23158,3901,18920,106,11279,54,448,519620,870286,319064,15567,619624,319835,465269,200957,265235,320828
143,100,17918,3774,13838,107,9674,54,512,176839,201277,265555,582430,320224,501313,291380,500488,51236,316162
144,100,16380,3130,12974,104,9956,53,320,652311,995681,500368,787124,370172,735568,665726,798775,504253,800660
145,100,13245,2907,10079,106,9965,54,448,334524,766750,953965,652357,25321,290244,504743,341145,894936,128986
146,100,13031,3012,9761,103,10640,52,256,9346,9227,95554,641737,95379,50861,878513,506495,887866,327722
147,100,11775,2792,8736,107,10668,54,512,878059,668414,913130,515741,842512,711700,677800,546632,516085,943305
148,100,12424,2938,9229,105,10297,53,384,457569,928736,113668,460190,508579,98120,782871,256702,929735,555134
149,100,12742,2948,9538,110,10712,56,704,9481,9180,582610,413350,260780,581837,38526,158989,89064,150491
150,100,12938,3053,9625,106,11601,54,448,440119,351572,726497,82182,726294,695032,179081,440611,369355,670663
151,100,11698,2533,8920,107,8484,54,512,429941,675797,762862,539442,675192,886491,676784,674471,429497,827138
152,100,25382,3710,21363,107,9770,54,512,648210,647906,779082,914069,647065,534666,604098,252269,713887,412577
153,100,18957,3950,14680,106,10443,54,448,859750,343206,346474,652203,806975,879879,560845,144584,522530,76979
154,100,15451,3482,11680,107,11057,54,512,57520,148982,185664,496360,959163,492552,493254,820394,138946,320347
155,100,13133,3024,9847,107,11812,54,512,9298,9512,8718,781178,158276,158188,485535,822657,158234,549422
156,100,12319,2925,9142,107,11041,54,512,487346,617990,485029,390946,397108,482986,615205,257560,615031,400955
157,100,12097,2903,8951,105,11708,53,384,20892,572919,730552,20963,20863,128913,823575,509911,284134,488010
158,100,12247,2930,9066,107,11672,54,512,482561,535158,688232,688,165418,469889,214886,616115,429712,573344
159,100,12921,2981,9692,105,11268,53,384,514333,396402,75954,741661,690373,392483,841484,73681,584265,976279
160,100,12363,2868,9243,107,11340,55,512,834181,228440,685960,833334,845807,67744,398352,635122,569836,948041
161,100,15375,3303,11786,108,11205,55,576,695379,151231,895337,635264,676254,481870,284791,480360,779178,84539
162,100,12719,2927,9537,106,11666,54,448,468128,182366,490102,679034,917518,113031,467690,287966,376226,376004
163,100,12478,2980,9241,105,11128,53,384,609734,234367,603373,367097,366857,603401,544536,392887,959092,725890
164,100,12840,2977,9609,107,10638,54,512,528519,237786,772193,302990,929263,528439,458246,822077,365308,833895
165,100,11474,2692,8548,109,10471,55,640,681938,886174,522106,905528,993999,36645,911256,538689,906178,681841
166,100,15763,3502,11957,107,10962,54,512,734397,908654,204246,268524,165199,908742,107773,860598,293083,679958
167,100,12223,2834,9138,106,10661,54,448,23724,530237,426541,737211,392029,245995,548516,529906,528815,469824
168,100,11043,2692,8112,107,10409,54,512,762024,762136,212429,998002,762748,762156,219599,645380,837441,923986
169,100,10733,2631,7872,106,10507,54,448,566915,910933,566958,88190,567110,616341,239179,283734,404139,472403
170,100,12398,2834,9307,107,10750,54,512,670975,842018,664297,535797,831273,832706,681753,797773,83761,196049
171,100,13907,3149,10497,106,10950,54,448,600558,843299,20536,842359,470543,619082,843868,387543,404768,635283
172,100,13189,3089,9846,107,11570,54,512,529003,371825,208287,231195,258074,368052,872496,441293,232236,104909
173,100,12735,2960,9529,106,11136,54,448,428155,748530,748927,422243,819561,819826,454897,295224,211511,906217
174,100,13410,2994,10141,109,10491,56,640,833112,443575,443608,851311,950911,837292,444889,837395,950202,851522
175,100,13310,3072,9989,109,10865,55,640,377175,22124,151883,152292,69986,822694,69056,431798,226458,949242
176,100,11192,2695,8250,106,10762,54,448,820221,496033,224792,224902,932229,225426,225251,869316,543644,932534
177,100,12541,2836,9455,107,11044,54,512,620366,741023,620702,845770,795777,217914,804110,408090,391453,628248
178,100,12190,2868,9071,106,11184,54,448,583981,583826,731164,21085,228797,25613,548761,184470,279390,175963
179,100,11273,2762,8277,107,11574,54,512,803291,800931,21890,68600,965132,689911,712737,165995,706013,52510
180,100,13074,2903,9907,106,10045,54,448,854496,498256,461174,35442,671651,770029,13423,663041,995881,83230
181,100,17077,3809,12974,107,11423,54,512,431712,782155,68985,30852,431014,711092,680076,710543,534018,502226
182,100,12924,2917,9757,107,10680,54,512,257067,17429,702825,433152,533829,209255,78588,302256,821526,493810
183,100,12815,2955,9595,107,11021,54,512,562172,286625,204181,268459,773315,249573,342788,231174,229571,708104
184,100,14698,3238,11181,105,10427,53,384,981160,542985,618141,13598,876950,337995,1124,240780,377607,594821
185,100,16937,3435,13207,107,8884,54,512,558528,767958,423669,558443,38983,38025,423875,37772,37770,38960
186,100,10963,2611,8120,107,9938,54,512,582253,743254,428262,854015,953116,906308,428097,783310,910824,816059
187,100,12244,2837,9151,108,11390,55,576,631251,396533,143354,682001,426174,764119,60259,517693,811725,284762
188,100,12780,2941,9577,105,10244,53,384,305247,698507,698652,689038,300705,217817,410830,859781,947304,606836
189,100,13499,2987,10236,106,10071,54,448,248392,211517,248477,618823,146177,211589,32117,212011,249309,862569
190,100,13183,2902,10021,107,9250,54,512,634404,406025,975372,15906,226829,583526,199728,278544,974869,898977
191,100,15110,3322,11493,107,11094,54,512,374554,238307,142982,975784,519356,158907,597831,680227,992478,228441
192,100,15127,3411,11441,105,11879,53,384,565433,364149,821073,220823,590669,821077,431352,175470,180482,438788
193,100,19905,4056,15492,107,10725,54,512,207969,831193,332268,334419,761200,374022,141642,772315,194917,273733
194,100,21550,3983,17235,106,11002,54,448,33867,525288,841031,31028,393359,97061,526083,974394,194757,273573
195,100,19134,4031,14775,107,11092,54,512,792136,415766,645632,645427,490719,458623,162423,792672,404231,919940
196,100,22434,3939,18176,105,11186,53,384,169281,983007,193669,272485,320491,253601,248209,933033,33815,825597
197,100,19203,4024,14859,106,10882,54,448,7491,844554,156627,532848,515010,981510,206386,270664,515359,513537
198,100,20010,4115,15550,109,9123,55,640,834062,648444,833609,610175,132792,755769,755369,566905,836243,830489
199,100,15519,3530,11690,105,11689,53,384,806918,380346,806653,723121,978419,806685,432124,466897,731030,517135
200,100,16573,3605,12673,106,10832,54,448,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,100,14068,3260,10539,106,10667,54,448,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,100,13986,3151,10565,107,11195,54,512,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,100,13051,3076,9702,106,10035,54,448,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,100,12800,2969,9575,106,10175,54,448,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,100,11993,2923,8828,107,10616,54,512,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,100,13987,2943,10768,110,10199,56,704,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,100,13946,3139,10515,107,10608,54,512,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,100,13015,2858,9905,107,10061,54,512,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,100,17291,3751,13232,107,10057,54,512,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,100,12683,3009,9424,105,11526,53,384,176331,658774,136554,866152,629141,33937,371960,419098,151619,434905
211,100,14737,3258,11191,105,9780,53,384,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,100,11876,2803,8831,107,9835,54,512,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,100,11819,2804,8782,105,11067,53,384,193524,272340,690484,174614,85685,174609,723992,396975,667873,30440
214,100,13257,2974,10021,105,11209,53,384,160527,160191,185213,886274,980337,370054,634663,288523,65499,618029
215,100,11611,2687,8683,105,10081,53,384,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,100,13978,3155,10549,106,11228,54,448,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,100,15616,3476,11851,106,11395,54,448,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,100,12437,3007,9181,105,11259,53,384,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,100,12131,2822,9053,107,10880,54,512,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,100,14104,3081,10745,106,11076,54,448,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,100,12509,2965,9294,105,11184,53,384,494574,501735,688874,748670,797153,280029,433642,819850,682184,925025
222,100,13264,3101,9900,106,11245,54,448,484703,408775,168684,229417,162401,158929,177715,112365,230648,685039
223,100,13887,3055,10556,107,11635,55,512,687256,69315,59303,997462,402733,813694,704574,705800,629539,950268
224,100,13283,3060,9958,106,10738,54,448,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,100,13429,3119,10046,106,12034,54,448,351372,297458,19911,529683,293821,318242,78465,161209,529860,106416
226,100,15161,3351,11525,105,11162,53,384,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,100,13131,3161,9709,108,11595,55,576,176263,176615,790597,922047,698979,287617,922909,757354,698629,978016
228,100,13783,3148,10368,106,11060,54,448,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,100,12656,2955,9460,105,10508,53,384,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,100,14927,3155,11494,107,10110,54,512,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,100,14977,3268,11432,107,10474,54,512,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,100,12883,2806,9822,106,9298,54,448,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,100,13130,3092,9774,107,11094,54,512,711339,208868,209494,710027,248660,208748,526950,215205,329288,964005
234,100,16692,3612,12778,107,10615,54,512,822700,540293,579291,367084,310,344325,162208,214558,709316,579119
235,100,15382,3257,11840,108,10463,55,576,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,100,13635,3100,10268,106,9974,54,448,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,100,11758,2759,8752,106,10518,54,448,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,100,14574,3319,10980,105,10964,53,384,89978,88023,596468,567,596526,551459,982912,694637,15513,877506
239,100,11405,2813,8346,106,11179,54,448,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,100,11981,2782,8963,107,10157,54,512,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,100,13121,3089,9765,108,11388,55,576,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,100,12387,2930,9196,104,11581,53,320,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,100,14053,3180,10591,108,11300,55,576,182827,10747,827581,978134,890304,884386,148224,226838,965521,784323
244,100,12596,3049,9293,105,11367,53,384,556948,604048,284252,609785,663012,406297,147091,19047,106957,130596
245,100,11304,2802,8256,105,10666,53,384,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,100,14649,3315,11055,105,11478,53,384,833526,512049,231240,632657,299638,225309,325821,623261,69176,391064
247,100,18028,3827,13879,107,10529,54,512,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,100,14789,3403,11097,105,11582,53,384,806419,88525,738796,59376,490414,925679,60242,496227,59744,19974
249,100,12810,2944,9598,103,11024,52,256,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,100,13044,3049,9738,104,11251,53,320,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,100,13756,3065,10431,104,11544,53,320,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,100,12954,3063,9624,105,11130,53,384,376113,376336,170766,725182,352869,934030,573322,933861,134586,530286
253,100,13465,3061,10141,107,10102,54,512,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,100,12082,2959,8872,106,11783,54,448,131391,844222,749275,750970,467440,836823,131220,836434,261397,523546
255,100,10977,2748,7986,105,10832,53,384,518664,879255,185915,44736,890900,184837,304226,401531,779699,357182
256,100,18584,3956,14302,106,11403,54,448,460828,860383,565548,78261,420345,566084,109006,519226,519231,163012
257,100,18420,3943,14160,107,11546,54,512,308002,436552,284691,361179,481090,950535,435393,582411,33290,324731
258,100,19804,3590,15909,107,10805,54,512,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,100,21597,3637,17650,106,11373,54,448,795030,337664,177287,389908,846635,748669,451523,389994,339348,177641
260,100,15677,3509,11874,107,11082,54,512,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
261,100,15897,3629,11969,105,11168,53,384,171774,803533,865588,863653,176943,665710,360983,173087,932959,729107
262,100,17486,3758,13428,104,11466,53,320,122505,396308,524446,208680,895502,181091,195645,274461,895426,782249
263,100,19694,4008,15354,107,9262,54,512,701190,687323,687574,584657,173002,424200,994248,856372,88691,771309
264,100,28619,4045,24232,106,10359,54,448,562339,622199,621828,722699,762870,772262,900579,333538,786265,517356
265,100,19281,3921,15044,109,9178,55,640,734391,133862,8999,161126,118643,47531,994371,676056,767346,767215
