qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
22,100,14811,3384,11152,107,10576,54,65,31629,68360,426465,4957,558357,4784,483146,281276,633279,482791
23,100,22199,4144,17750,109,11206,55,65,364790,686808,363583,452484,931784,452900,526788,219735,176512,290169
24,100,15323,3481,11557,107,11159,54,65,4630,4554,804007,784790,279489,4623,242430,279275,188771,292781
25,100,14195,3291,10636,105,10439,53,65,719083,87978,292469,814403,381318,514619,514508,292181,814205,465858
26,100,11934,2909,8773,107,11040,55,65,426883,426756,10021,525190,910741,475114,514206,321539,9899,515955
27,100,12823,2963,9609,105,10538,53,65,291918,955290,5963,955277,278725,363739,291938,176129,717127,176295
28,100,14443,3313,10859,107,10850,54,65,725057,422521,678265,210568,905060,724824,678649,103965,515173,571604
29,100,16578,3585,12700,109,9530,55,65,5453,555262,555280,556974,793183,792959,640564,678014,638091,715416
30,100,11708,2820,8637,106,10746,54,65,534527,540700,825845,528396,172473,551649,826344,140175,599948,736536
31,100,11368,2811,8316,107,11179,54,65,5559,4995,4962,5330,4870,401179,401031,703702,401938,749867
32,100,13875,3072,10533,104,10399,53,65,5300,330332,69173,70085,497454,133114,787559,684695,502522,724669
33,100,11580,2739,8600,105,9818,53,65,995079,994843,676916,994880,996246,676649,615911,39929,100515,646457
34,100,13175,3108,9815,110,11478,56,65,149480,154168,540894,188171,364563,238380,845487,364021,707409,68317
35,100,13622,3140,10219,105,10971,53,65,5841,5866,6707,845383,392768,76102,791495,641127,393434,15970
36,100,11997,2949,8808,106,11411,54,65,5842,5867,6708,76101,72420,316027,707838,580180,72336,685009
37,100,11978,2870,8860,105,10022,53,65,5184,35716,808138,33766,107024,925739,745448,4997,441231,190336
38,100,13067,3041,9780,107,10713,54,65,5023,5500,5177,6187,5341,978240,137232,284610,160369,173565
39,100,11754,2869,8638,107,10517,54,65,720244,477601,750411,690413,415493,587405,869342,689683,458649,23749
40,100,12622,2963,9422,107,10902,54,65,8307,4773,4867,5214,5163,678598,474658,736313,632378,379937
41,100,13602,3035,10282,105,9722,53,65,672663,950473,995354,543266,304642,807850,832734,924202,877285,779153
42,100,14343,3296,10783,107,10969,54,65,353533,279441,312344,280744,356305,684403,106646,176619,112971,325817
43,100,12841,3012,9568,106,11367,54,65,6302,5144,698353,698380,323021,695647,903061,700737,113009,178109
44,100,12967,2992,9726,108,10386,55,65,754244,740214,477919,754136,379564,477668,669498,994393,746174,734963
45,100,10802,2671,7908,108,10575,55,65,339510,341048,103857,175843,339933,780322,21980,826999,482497,827163
46,100,14377,3250,10869,107,10242,54,65,5880,657906,750523,997994,417152,998162,289779,478548,369606,535790
47,100,13699,3117,10322,103,11035,52,65,676288,88744,575286,112116,395011,866052,138708,389019,5641,129673
48,100,11775,2904,8628,106,10229,54,65,5213,104988,5750,122253,151333,151236,151506,287220,533961,68544
49,100,12611,2916,9442,105,9776,53,65,5084,189094,79548,789068,168390,79696,789691,5138,79580,296791
50,100,12031,2932,8857,107,10656,54,65,5653,5012,6627,412765,412388,29422,356987,575049,238731,758834
51,100,14843,3294,11289,107,10329,54,65,6123,6192,571827,571831,863669,774030,86102,898134,56891,405826
52,100,16474,3630,12558,106,10816,54,65,353210,352562,339633,781593,892861,781199,315815,517274,336721,541539
53,100,13931,3147,10530,107,10889,54,65,351987,233832,339510,8612,323246,745960,745993,459172,101249,862947
54,100,11420,2632,8547,109,8989,55,65,112794,113250,446585,411892,870851,863411,951184,906435,952895,603713
55,100,12272,2780,9243,105,8878,53,65,228527,235088,38460,39257,683190,38490,39351,38397,583247,427728
56,100,12782,3115,9408,107,11262,54,65,308262,79553,307829,279070,279393,419768,84208,312604,79528,105292
57,100,12201,2970,8987,107,11027,54,65,966916,556125,5211,966411,469634,214355,225733,916109,562323,469532
58,100,11877,2866,8763,105,10458,53,65,7237,626572,716064,536562,381601,172684,237441,949157,383164,462136
59,100,11360,2671,8448,109,9204,55,65,6834,6316,6612,768167,672413,768289,672523,830147,673996,830132
60,100,11980,2983,8762,106,11172,54,65,5278,421775,615794,411641,509171,864283,227388,336785,399367,311418
61,100,12139,2856,9037,105,9683,53,65,8402,777151,8564,101592,47079,566368,103322,848323,816034,781951
62,100,14828,3114,11431,107,8571,54,65,6560,838412,838648,838480,655178,825006,449099,890256,423938,654280
63,100,16335,3604,12430,105,10120,53,65,6321,6413,5989,7094,439221,694080,590708,682414,989396,512491
64,100,12084,2759,9081,106,9165,54,65,5635,476004,848657,617044,641183,546683,675309,397755,422008,901459
65,100,12310,2958,9108,107,10327,54,65,992978,6405,782307,606380,52188,869634,576180,781821,569962,157002
66,100,13655,3017,10370,106,9356,54,65,5390,5669,686362,7346,376423,414228,7758,53298,102274,997979
67,100,19003,4082,14596,106,9706,54,65,37790,38036,213670,48146,335382,543283,538358,994346,38802,520776
68,100,18196,4021,13858,108,10155,55,65,745206,475045,743583,814150,734709,477883,814152,528107,323185,741851
69,100,27164,4203,22634,108,11370,55,65,956344,511904,229951,231693,778803,458570,322838,634609,239136,465284
70,100,13815,2811,10750,107,9104,54,65,6124,6430,5912,768112,541740,6804,655162,768142,543487,768033
71,100,9332,1650,7479,107,9421,54,65,5826,5885,754927,795689,795787,399103,5155,887421,217444,496198
72,100,13864,1774,11900,105,11326,53,65,448667,57922,699496,906834,204614,268892,198752,277568,700028,483587
73,100,9157,1653,7313,105,10321,53,65,6853,190271,405640,470408,86188,573991,986963,574996,88691,256424
74,100,9534,1755,7567,107,11188,54,65,7364,353104,426975,437048,314481,426817,548275,724824,831381,55790
75,100,9843,2010,7624,106,10505,54,65,6553,874762,937405,106343,823106,7616,481177,952748,335363,456105
76,100,9355,1913,7240,105,9986,53,65,120210,218377,324333,194189,273005,203370,267648,284144,890258,821033
77,100,10711,1993,8501,105,10465,53,65,908325,322937,581325,988313,907550,30911,32969,171405,468269,87779
78,100,12873,2626,10003,106,11148,54,65,544739,924921,547884,464954,465039,496766,464949,151237,730884,92163
79,100,13984,2858,10869,108,9659,55,65,6070,919617,138184,8069,5967,673324,8486,411888,118923,674756
80,100,14108,2876,10972,105,10409,53,65,7451,591140,7188,900930,610680,918058,588905,420058,870629,66816
81,100,16761,3315,13169,106,11182,54,65,833230,840245,986179,223910,800817,603552,888353,834026,365342,11237
82,100,13317,2791,10264,106,11127,54,65,177759,31395,280953,127248,806288,522375,679265,210676,154577,196602
83,100,11232,2584,8425,105,10003,53,65,296270,6005,714059,847922,414280,74493,40878,6778,566213,905839
84,100,14553,3383,10894,105,11056,53,65,8894,227733,32475,216176,280838,711937,299339,351328,215822,280264
85,100,14269,3069,10936,105,8623,53,65,754930,419010,802125,797123,479889,479823,479638,208081,409350,480026
86,100,11945,2764,8936,105,9054,53,65,807714,642062,73061,910669,900912,424719,253067,808513,526166,114829
87,100,12605,2846,9507,105,8459,53,65,7722,526037,297056,39337,643125,282502,521335,417700,642572,820955
88,100,12900,2886,9758,106,9183,54,65,7098,39462,38464,6901,38545,38522,38386,8899,7065,38240
89,100,13206,3027,9933,107,10081,54,65,7627,754531,811323,7118,823542,825274,187888,386717,521135,825058
90,100,15790,3457,12024,109,9331,55,65,9258,9417,84465,821939,815480,815326,85967,815425,85193,815524
91,100,18412,3947,14150,105,9367,53,65,439826,648328,57569,707795,187329,802478,876763,407337,783564,910423
92,100,13280,3146,9874,107,10628,54,65,8356,7797,511325,806838,792323,349404,183768,956233,942656,863588
93,100,13308,3093,9959,107,10337,54,65,991587,437379,338664,742678,742597,742556,311426,826938,963357,196106
94,100,14350,3101,10979,107,8984,54,65,8419,37970,986478,962974,857588,985312,616609,856493,875276,478217
95,100,13298,3117,9925,106,10439,54,65,849118,664898,691386,332322,298797,916928,785689,332566,625082,312589
96,100,14186,3254,10672,104,10867,53,65,436416,309650,203122,267400,656723,519686,354583,307804,518456,24937
97,100,13555,3148,10150,107,10390,55,65,8825,807683,84825,84157,57297,381144,260607,397268,202377,266655
98,100,13719,3097,10358,110,9734,56,65,112511,911693,768297,896881,37844,37993,39076,793629,280557,207803
99,100,12126,2980,8903,105,10148,53,65,8082,440321,753623,8782,368453,637319,753679,155524,369366,305493
100,100,12166,2919,9005,105,10502,53,65,223309,215818,21005,20974,282663,505511,216313,389863,422050,295600
101,100,12824,2955,9612,108,9883,55,65,5155,475714,9057,474709,410967,475613,411704,7262,5634,7736
102,100,13402,3178,9955,105,10765,53,65,365106,417922,752491,67539,832128,512012,411506,230201,746945,611807
103,100,12104,2915,8944,107,10014,54,65,642707,614360,851333,641279,122290,141685,869694,869927,566430,933239
104,100,12237,2852,9130,105,9923,53,65,579263,56621,378772,433603,852805,52434,729303,442929,547337,378181
105,100,11725,2770,8724,105,9993,53,65,51078,513558,188640,688022,304448,942858,55175,729640,901495,329585
106,100,13962,3167,10528,110,10161,56,65,908531,116079,112707,987365,845979,215969,79463,427847,556067,715617
107,100,15316,3375,11660,108,9298,55,65,52534,600518,8265,904970,847814,541717,116316,115625,536117,814425
108,100,12294,2772,9277,109,8827,55,65,39450,38552,512718,39420,425578,38348,38544,512415,424420,38446
109,100,12470,2912,9308,106,10098,54,65,9090,583428,700826,118740,556525,56783,661238,534160,650728,78573
110,100,15254,3452,11520,106,9911,54,65,207205,963129,814168,920261,615958,709915,971556,822348,535037,623576
111,100,16825,3802,12729,106,11282,54,65,470540,707760,474579,470424,730156,741600,805586,101510,99614,254329
112,100,16235,3388,12553,105,8556,53,65,8601,52018,768763,413638,643701,835702,829592,99401,769089,259924
113,100,13528,3095,10173,106,10614,54,65,414105,384488,736229,875866,32755,248419,735948,32618,32069,332146
114,100,14492,3139,11073,106,9293,54,65,553796,52639,412275,52731,388037,65808,421783,52211,439059,413656
115,100,15031,3435,11314,107,11340,54,65,706821,370872,9236,678197,915850,946259,951029,472205,517794,474285
116,100,13073,2990,9832,111,9350,56,65,38575,477514,477193,666864,37980,540200,38114,539693,39202,218485
117,100,14962,3389,11295,105,11393,53,65,696572,165045,8874,965307,150517,697607,164963,166667,17615,118601
118,100,13906,3223,10432,108,11065,55,65,519634,679323,250015,213452,679140,122449,122433,980853,531692,532445
119,100,13390,2853,10285,110,8984,56,65,8931,918586,260473,888936,425577,808949,426334,539903,910555,512857
120,100,12769,3065,9448,107,10983,54,65,881091,148093,494731,139144,245891,685691,8639,161334,166826,545686
121,100,13729,3219,10246,105,10224,53,65,782263,576208,341866,65052,801400,967121,1985,350303,533622,985621
122,100,14952,3324,11337,105,10522,53,65,8307,8409,5214,4773,474658,474697,4867,854607,352379,352902
123,100,11473,2797,8443,107,9789,54,65,643195,655877,518175,770352,42259,42255,8108,931153,8497,616134
124,100,13114,3057,9796,107,10198,54,65,103994,89140,311515,91969,469622,482505,280016,43944,768536,298447
125,100,11911,2907,8760,107,10610,54,65,704656,23523,861377,363444,337756,704129,365738,337027,363476,321805
126,100,12731,3161,9318,105,11330,53,65,182672,173110,488061,262864,789067,380421,525156,391811,431196,420271
127,100,12852,2995,9600,107,10732,54,65,105230,376106,842070,513144,105804,376389,837739,513472,612886,729682
128,100,12263,2920,9103,107,10698,54,65,79896,188773,130436,110501,188798,126207,678271,279402,232699,341330
129,100,14970,3248,11439,104,9412,53,65,769300,613690,288748,898027,8469,258501,57849,902553,870524,427298
130,100,13228,3091,9841,106,11426,54,65,983491,584224,245332,139770,976760,20849,515221,87631,325241,88674
131,100,14250,3280,10685,109,10583,55,65,913076,318210,320461,290376,321274,914293,651721,789967,301771,319674
132,100,12592,3120,9217,107,11483,54,65,9218,168935,525673,595358,17169,595532,383903,140403,880323,542752
133,100,13787,3148,10371,102,11310,52,65,680650,120339,123866,34306,34307,690145,648967,300130,937314,680648
134,100,18487,4134,14016,109,9731,55,65,134221,716879,713854,989765,648730,673214,6648,667549,247071,610011
135,100,18860,4114,14430,106,10994,54,65,76517,925968,373148,822908,927903,468233,296320,297365,296733,77605
136,100,17521,3903,13295,105,10637,53,65,344680,719246,437150,719156,516540,529246,511522,498095,365821,694054
137,100,19161,3629,15223,105,11175,53,65,488577,455363,496085,644274,140019,66519,171299,501998,404841,235824
138,100,17462,3890,13256,105,10240,53,65,9036,8812,138980,129963,171064,240491,362563,120109,611881,401243
139,100,21555,3798,17443,106,10773,54,65,524261,58893,813949,780464,193257,272073,152581,494414,59148,350759
140,100,12832,3055,9522,105,11405,53,65,153612,978117,539012,967054,154106,967389,978210,781138,574823,73033
141,100,17481,3774,13407,108,9258,55,65,633090,633749,135686,541996,199728,278544,136874,972752,982295,280832
142,100,13553,3209,10068,106,11279,54,65,519620,870286,319064,15567,619624,319835,465269,200957,265235,320828
143,100,18421,3934,14177,107,9674,54,65,176839,201277,265555,582430,320224,501313,291380,500488,51236,316162
144,100,20084,4247,15506,104,9956,53,65,652311,995681,500368,787124,370172,735568,665726,798775,504253,800660
145,100,19559,4130,15108,106,9965,54,65,334524,766750,953965,652357,25321,290244,504743,341145,894936,128986
146,100,13079,3192,9623,103,10640,52,65,9346,9227,95554,641737,95379,50861,878513,506495,887866,327722
147,100,13183,3132,9779,107,10668,54,65,878059,668414,913130,515741,842512,711700,677800,546632,516085,943305
148,100,16583,3579,12716,105,10297,53,65,457569,928736,113668,460190,508579,98120,782871,256702,929735,555134
149,100,18089,3947,13843,110,10712,56,65,9481,9180,582610,413350,260780,581837,38526,158989,89064,150491
150,100,12624,3176,9191,106,11601,54,65,440119,351572,726497,82182,726294,695032,179081,440611,369355,670663
151,100,11922,2616,9056,107,8484,54,65,429941,675797,762862,539442,675192,886491,676784,674471,429497,827138
152,100,17684,3928,13458,107,9770,54,65,648210,647906,779082,914069,647065,534666,604098,252269,713887,412577
153,100,15769,3516,11965,106,10443,54,65,859750,343206,346474,652203,806975,879879,560845,144584,522530,76979
154,100,21571,4253,16987,107,11057,54,65,57520,148982,185664,496360,959163,492552,493254,820394,138946,320347
155,100,26017,13046,12677,107,11812,54,65,9298,9512,8718,781178,158276,158188,485535,822657,158234,549422
156,100,18759,4022,14420,107,11041,54,65,487346,617990,485029,390946,397108,482986,615205,257560,615031,400955
157,100,16422,3684,12451,105,11708,53,65,20892,572919,730552,20963,20863,128913,823575,509911,284134,488010
158,100,18823,3630,14905,107,11672,54,65,482561,535158,688232,688,165418,469889,214886,616115,429712,573344
159,100,12291,2973,9068,105,11268,53,65,514333,396402,75954,741661,690373,392483,841484,73681,584265,976279
160,100,15725,3498,11934,107,11340,55,65,834181,228440,685960,833334,845807,67744,398352,635122,569836,948041
161,100,25729,3849,21574,108,11205,55,65,695379,151231,895337,635264,676254,481870,284791,480360,779178,84539
162,100,16147,3544,12283,106,11666,54,65,468128,182366,490102,679034,917518,113031,467690,287966,376226,376004
163,100,15049,3403,11360,105,11128,53,65,609734,234367,603373,367097,366857,603401,544536,392887,959092,725890
164,100,16003,3515,12197,107,10638,54,65,528519,237786,772193,302990,929263,528439,458246,822077,365308,833895
165,100,15061,3379,11398,109,10471,55,65,681938,886174,522106,905528,993999,36645,911256,538689,906178,681841
166,100,18085,3940,13832,107,10962,54,65,734397,908654,204246,268524,165199,908742,107773,860598,293083,679958
167,100,15437,3459,11697,106,10661,54,65,23724,530237,426541,737211,392029,245995,548516,529906,528815,469824
168,100,18554,3994,14236,107,10409,54,65,762024,762136,212429,998002,762748,762156,219599,645380,837441,923986
169,100,38639,3349,35013,106,10507,54,65,566915,910933,566958,88190,567110,616341,239179,283734,404139,472403
170,100,17576,3824,13434,107,10750,54,65,670975,842018,664297,535797,831273,832706,681753,797773,83761,196049
171,100,15054,3494,11284,106,10950,54,65,600558,843299,20536,842359,470543,619082,843868,387543,404768,635283
172,100,16757,3741,12718,107,11570,54,65,529003,371825,208287,231195,258074,368052,872496,441293,232236,104909
173,100,21053,3963,16784,106,11136,54,65,428155,748530,748927,422243,819561,819826,454897,295224,211511,906217
174,100,18485,3910,14263,109,10491,56,65,833112,443575,443608,851311,950911,837292,444889,837395,950202,851522
175,100,19946,4357,15237,109,10865,55,65,377175,22124,151883,152292,69986,822694,69056,431798,226458,949242
176,100,18284,3988,13987,106,10762,54,65,820221,496033,224792,224902,932229,225426,225251,869316,543644,932534
177,100,16639,3756,12595,107,11044,54,65,620366,741023,620702,845770,795777,217914,804110,408090,391453,628248
178,100,12716,3038,9418,106,11184,54,65,583981,583826,731164,21085,228797,25613,548761,184470,279390,175963
179,100,19085,4172,14598,107,11574,54,65,803291,800931,21890,68600,965132,689911,712737,165995,706013,52510
180,100,20892,3940,16614,106,10045,54,65,854496,498256,461174,35442,671651,770029,13423,663041,995881,83230
181,100,17028,3892,12810,107,11423,54,65,431712,782155,68985,30852,431014,711092,680076,710543,534018,502226
182,100,19775,4257,15184,107,10680,54,65,257067,17429,702825,433152,533829,209255,78588,302256,821526,493810
183,100,19760,4264,15176,107,11021,54,65,562172,286625,204181,268459,773315,249573,342788,231174,229571,708104
184,100,18069,3820,13930,105,10427,53,65,981160,542985,618141,13598,876950,337995,1124,240780,377607,594821
185,100,18949,3878,14751,107,8884,54,65,558528,767958,423669,558443,38983,38025,423875,37772,37770,38960
186,100,20406,4405,15662,107,9938,54,65,582253,743254,428262,854015,953116,906308,428097,783310,910824,816059
187,100,20934,4472,16131,108,11390,55,65,631251,396533,143354,682001,426174,764119,60259,517693,811725,284762
188,100,20369,4189,15841,105,10244,53,65,305247,698507,698652,689038,300705,217817,410830,859781,947304,606836
189,100,20261,4242,15696,106,10071,54,65,248392,211517,248477,618823,146177,211589,32117,212011,249309,862569
190,100,22378,3933,18109,107,9250,54,65,634404,406025,975372,15906,226829,583526,199728,278544,974869,898977
191,100,19372,4200,14856,107,11094,54,65,374554,238307,142982,975784,519356,158907,597831,680227,992478,228441
192,100,19221,4179,14712,105,11879,53,65,565433,364149,821073,220823,590669,821077,431352,175470,180482,438788
193,100,20500,4268,15900,107,10725,54,65,207969,831193,332268,334419,761200,374022,141642,772315,194917,273733
194,100,18520,3942,14256,106,11002,54,65,33867,525288,841031,31028,393359,97061,526083,974394,194757,273573
195,100,14677,3376,11031,107,11092,54,65,792136,415766,645632,645427,490719,458623,162423,792672,404231,919940
196,100,15371,3430,11656,105,11186,53,65,169281,983007,193669,272485,320491,253601,248209,933033,33815,825597
197,100,15504,3422,11808,106,10882,54,65,7491,844554,156627,532848,515010,981510,206386,270664,515359,513537
198,100,15183,3332,11571,109,9123,55,65,834062,648444,833609,610175,132792,755769,755369,566905,836243,830489
199,100,14127,3326,10539,105,11689,53,65,806918,380346,806653,723121,978419,806685,432124,466897,731030,517135
200,100,17159,3750,13103,106,10832,54,65,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,100,11921,2880,8792,106,10667,54,65,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,100,17599,3964,13338,107,11195,54,65,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,100,19000,3979,14699,106,10035,54,65,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,100,17389,3652,13425,106,10175,54,65,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,100,13392,3101,10033,107,10616,54,65,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,100,16775,3534,12932,110,10199,56,65,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,100,12327,2919,9159,107,10608,54,65,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,100,13205,3003,9950,107,10061,54,65,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,100,14681,3285,11122,107,10057,54,65,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,100,13730,3210,10250,105,11526,53,65,176331,658774,136554,866152,629141,33937,371960,419098,151619,434905
211,100,12446,2969,9224,105,9780,53,65,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,100,14584,3212,11093,107,9835,54,65,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,100,13215,3174,9780,105,11067,53,65,193524,272340,690484,174614,85685,174609,723992,396975,667873,30440
214,100,14204,3228,10703,105,11209,53,65,160527,160191,185213,886274,980337,370054,634663,288523,65499,618029
215,100,15730,3430,12013,105,10081,53,65,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,100,13482,3073,10142,106,11228,54,65,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,100,12350,2994,9114,106,11395,54,65,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,100,12583,3060,9278,105,11259,53,65,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,100,11508,2826,8454,107,10880,54,65,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,100,12904,3020,9633,106,11076,54,65,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,100,11482,2811,8435,105,11184,53,65,494574,501735,688874,748670,797153,280029,433642,819850,682184,925025
222,100,13374,3194,9917,106,11245,54,65,484703,408775,168684,229417,162401,158929,177715,112365,230648,685039
223,100,11764,2909,8606,107,11635,55,65,687256,69315,59303,997462,402733,813694,704574,705800,629539,950268
224,100,13415,3117,10018,106,10738,54,65,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,100,14119,3302,10547,106,12034,54,65,351372,297458,19911,529683,293821,318242,78465,161209,529860,106416
226,100,12646,3016,9358,105,11162,53,65,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,100,14942,3512,11150,108,11595,55,65,176263,176615,790597,922047,698979,287617,922909,757354,698629,978016
228,100,13174,3078,9835,106,11060,54,65,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,100,13163,3026,9879,105,10508,53,65,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,100,13560,3044,10245,107,10110,54,65,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,100,13291,3089,9945,107,10474,54,65,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,100,15201,3361,11564,106,9298,54,65,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,100,14502,3343,10879,107,11094,54,65,711339,208868,209494,710027,248660,208748,526950,215205,329288,964005
234,100,12812,3050,9500,107,10615,54,65,822700,540293,579291,367084,310,344325,162208,214558,709316,579119
235,100,13450,3162,10019,108,10463,55,65,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,100,12486,2887,9355,106,9974,54,65,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,100,13510,3091,10147,106,10518,54,65,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,100,14301,3306,10711,105,10964,53,65,89978,88023,596468,567,596526,551459,982912,694637,15513,877506
239,100,14279,3249,10756,106,11179,54,65,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,100,13555,3181,10107,107,10157,54,65,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,100,13086,3154,9677,108,11388,55,65,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,100,12819,3105,9447,104,11581,53,65,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,100,14412,3280,10866,108,11300,55,65,182827,10747,827581,978134,890304,884386,148224,226838,965521,784323
244,100,11921,2901,8771,105,11367,53,65,556948,604048,284252,609785,663012,406297,147091,19047,106957,130596
245,100,13098,3168,9672,105,10666,53,65,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,100,12769,3073,9444,105,11478,53,65,833526,512049,231240,632657,299638,225309,325821,623261,69176,391064
247,100,16430,3727,12419,107,10529,54,65,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,100,18513,4031,14152,105,11582,53,65,806419,88525,738796,59376,490414,925679,60242,496227,59744,19974
249,100,18801,4024,14456,103,11024,52,65,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,100,21547,4020,17209,104,11251,53,65,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,100,18582,3946,14323,104,11544,53,65,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,100,22895,4009,18560,105,11130,53,65,376113,376336,170766,725182,352869,934030,573322,933861,134586,530286
253,100,16528,3860,12351,107,10102,54,65,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,100,18205,4150,13738,106,11783,54,65,131391,844222,749275,750970,467440,836823,131220,836434,261397,523546
255,100,16005,3609,12120,105,10832,53,65,518664,879255,185915,44736,890900,184837,304226,401531,779699,357182
256,100,16165,3840,12030,106,11403,54,65,460828,860383,565548,78261,420345,566084,109006,519226,519231,163012
257,100,13778,3300,10224,107,11546,54,65,308002,436552,284691,361179,481090,950535,435393,582411,33290,324731
258,100,13472,3216,10004,107,10805,54,65,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,100,13403,3253,9890,106,11373,54,65,795030,337664,177287,389908,846635,748669,451523,389994,339348,177641
260,100,14883,3451,11157,107,11082,54,65,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
261,100,12938,3082,9598,105,11168,53,65,171774,803533,865588,863653,176943,665710,360983,173087,932959,729107
262,100,12391,2958,9179,104,11466,53,65,122505,396308,524446,208680,895502,181091,195645,274461,895426,782249
263,100,13743,2988,10496,107,9262,54,65,701190,687323,687574,584657,173002,424200,994248,856372,88691,771309
264,100,13260,3109,9877,106,10359,54,65,562339,622199,621828,722699,762870,772262,900579,333538,786265,517356
265,100,24072,12644,11163,109,9178,55,65,734391,133862,8999,161126,118643,47531,994371,676056,767346,767215
