qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
199,100,11670,2264,9159,105,11689,53,6721,806918,380346,806653,723121,978419,806685,432124,466897,731030,517135
200,100,13199,2162,10766,106,10832,54,6785,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,100,12058,2116,9687,106,10667,54,6785,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,100,11962,2095,9614,107,11195,54,6849,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,100,12298,2027,10007,106,10035,54,6785,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,100,12030,1947,9814,106,10175,54,6785,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,100,12041,2012,9778,107,10616,54,6849,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,100,12357,1963,10129,110,10199,56,7041,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,100,12248,2017,9966,107,10608,54,6849,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,100,11380,1709,9428,107,10061,54,6849,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,100,10581,1647,8691,107,10057,54,6849,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,100,11462,1868,9336,105,11526,53,6721,176331,658774,136554,866152,629141,33937,371960,419098,151619,434905
211,100,10758,1637,8858,105,9780,53,6721,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,100,12248,1788,10196,107,9835,54,6849,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,100,11444,1832,9348,105,11067,53,6721,193524,272340,690484,174614,85685,174609,723992,396975,667873,30440
214,100,11796,1870,9669,105,11209,53,6721,160527,160191,185213,886274,980337,370054,634663,288523,65499,618029
215,100,10398,1649,8519,105,10081,53,6721,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,100,31981,2033,29668,106,11228,54,6785,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,100,13117,2021,10815,106,11395,54,6785,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,100,11306,1863,9205,105,11259,53,6721,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,100,11467,1840,9384,107,10880,54,6849,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,100,11807,1874,9679,106,11076,54,6785,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,100,11034,1896,8897,105,11184,53,6721,494574,501735,688874,748670,797153,280029,433642,819850,682184,925025
222,100,12218,1991,9955,106,11245,54,6785,484703,408775,168684,229417,162401,158929,177715,112365,230648,685039
223,100,11723,1989,9482,107,11635,55,6849,687256,69315,59303,997462,402733,813694,704574,705800,629539,950268
224,100,12241,1994,9983,106,10738,54,6785,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,100,11257,2075,8940,106,12034,54,6785,351372,297458,19911,529683,293821,318242,78465,161209,529860,106416
226,100,11659,2028,9384,105,11162,53,6721,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,100,11558,2134,9162,108,11595,55,6913,176263,176615,790597,922047,698979,287617,922909,757354,698629,978016
228,100,11736,2111,9384,106,11060,54,6785,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,100,11426,1923,9277,105,10508,53,6721,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,100,11634,1904,9479,107,10110,54,6849,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,100,12650,1965,10421,107,10474,54,6849,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,100,11738,1687,9802,106,9298,54,6785,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,100,16480,2443,13722,107,11094,54,6849,711339,208868,209494,710027,248660,208748,526950,215205,329288,964005
234,100,16118,2331,13471,107,10615,54,6849,822700,540293,579291,367084,310,344325,162208,214558,709316,579119
235,100,15489,2247,12900,108,10463,55,6913,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,100,11590,1925,9402,106,9974,54,6785,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,100,12850,2154,10420,106,10518,54,6785,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,100,11214,1967,8989,105,10964,53,6721,89978,88023,596468,567,596526,551459,982912,694637,15513,877506
239,100,12075,2056,9744,106,11179,54,6785,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,100,12058,1941,9860,107,10157,54,6849,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,100,11610,2162,9189,108,11388,55,6913,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,100,10801,1979,8579,104,11581,53,6657,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,100,11577,2002,9322,108,11300,55,6913,182827,10747,827581,978134,890304,884386,148224,226838,965521,784323
244,100,10673,1951,8482,105,11367,53,6721,556948,604048,284252,609785,663012,406297,147091,19047,106957,130596
245,100,12297,2074,9955,105,10666,53,6721,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,100,14379,2273,11824,105,11478,53,6721,833526,512049,231240,632657,299638,225309,325821,623261,69176,391064
247,100,14850,2200,12357,107,10529,54,6849,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,100,11993,2086,9641,105,11582,53,6721,806419,88525,738796,59376,490414,925679,60242,496227,59744,19974
249,100,11462,1957,9253,103,11024,52,6593,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,100,12672,2059,10337,104,11251,53,6657,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,100,13199,2147,10780,104,11544,53,6657,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,100,16816,2512,13977,105,11130,53,6721,376113,376336,170766,725182,352869,934030,573322,933861,134586,530286
253,100,17455,2440,14690,107,10102,54,6849,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,100,20101,2605,17161,106,11783,54,6785,131391,844222,749275,750970,467440,836823,131220,836434,261397,523546
255,100,15016,2357,12348,105,10832,53,6721,518664,879255,185915,44736,890900,184837,304226,401531,779699,357182
256,100,21525,2614,18568,106,11403,54,6785,460828,860383,565548,78261,420345,566084,109006,519226,519231,163012
257,100,17336,2614,14371,107,11546,54,6849,308002,436552,284691,361179,481090,950535,435393,582411,33290,324731
258,100,17803,2639,14840,107,10805,54,6849,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,100,16973,2539,14115,106,11373,54,6785,795030,337664,177287,389908,846635,748669,451523,389994,339348,177641
260,100,17392,2550,14510,107,11082,54,6849,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
