qid,L,total_us,cpu_us,io_us,n_ios,n_cmps,n_hops,n_exact_nav_reads,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
114,100,12411,1239,10892,105,9228,53,0,553796,52639,412275,52731,388037,65808,421783,52211,439059,413656
115,100,11004,1181,9574,109,11701,55,0,706821,370872,9236,678197,915850,946259,951029,472205,517794,474285
116,100,11295,1188,9845,111,9490,56,0,38575,477514,477193,666864,37980,540200,38114,539693,39202,218485
117,100,10195,1132,8809,105,11625,53,0,696572,165045,8874,965307,150517,697607,164963,166667,17615,118601
118,100,15113,1748,13045,109,11377,55,0,519634,679323,250015,213452,679140,122449,122433,980853,531692,122526
119,100,15032,1463,13257,111,9130,56,0,8931,918586,260473,888936,425577,808949,426334,539903,910555,512857
120,100,11876,1359,10243,108,11239,55,0,881091,148093,494731,139144,245891,685691,8639,166826,545686,213938
121,100,11266,1184,9821,105,10318,53,0,782263,576208,341866,65052,801400,967121,1985,985621,577154,334127
122,100,10544,1078,9224,107,10735,54,0,8307,8409,5214,4773,474658,474697,4867,854607,352379,352902
123,100,10772,1031,9486,106,9754,54,0,643195,655877,518175,770352,42259,42255,8108,931153,8497,616134
124,100,10601,1075,9272,107,10268,54,0,103994,89140,311515,91969,469622,482505,280016,43944,768536,298447
125,100,10648,1135,9268,109,10981,55,0,704656,23523,861377,363444,337756,704129,365738,337027,363476,321805
126,100,10890,1236,9387,107,11610,55,0,182672,173110,488061,789067,380421,525156,391811,431196,420271,136554
127,100,11586,1229,10093,107,10914,54,0,105230,376106,842070,513144,105804,376389,837739,513472,612886,729682
128,100,11462,1234,9965,107,10852,54,0,79896,188773,130436,110501,188798,678271,279402,232699,341330,279773
129,100,13845,1471,12080,104,9344,53,0,769300,613690,288748,898027,8469,258501,57849,902553,870524,427298
130,100,15561,1726,13525,108,11711,55,0,983491,584224,245332,139770,976760,20849,515221,87631,325241,88674
131,100,16511,1852,14326,110,10805,56,0,913076,318210,320461,290376,321274,914293,651721,789967,301771,319674
132,100,19408,1802,17274,106,11459,54,0,9218,168935,595358,17169,595532,383903,880323,542752,485608,983163
133,100,15822,1781,13727,106,11683,54,0,680650,120339,123866,34306,34307,690145,648967,680648,111979,130703
134,100,23008,1790,20870,110,9820,56,0,134221,716879,713854,989765,648730,673214,6648,667549,247071,610011
135,100,16032,1756,13952,106,10790,54,0,76517,925968,373148,822908,927903,468233,296320,297365,296733,77605
136,100,16956,1796,14822,106,10930,54,0,344680,719246,437150,719156,516540,529246,511522,498095,365821,694054
137,100,11633,1251,10118,106,11420,54,0,488577,455363,496085,644274,140019,66519,171299,501998,404841,235824
138,100,10312,1120,8944,106,10410,54,0,9036,8812,138980,129963,171064,240491,362563,611881,401243,138202
139,100,12396,1434,10690,109,11149,55,0,524261,58893,813949,780464,193257,272073,152581,494414,59148,350759
140,100,16545,1791,14425,109,11384,56,0,153612,978117,539012,967054,154106,978210,781138,574823,83225,379547
141,100,13202,1303,11604,107,9181,54,0,633090,633749,135686,541996,199728,278544,136874,972752,982295,280832
142,100,9885,1092,8543,107,11429,54,0,519620,870286,319064,15567,619624,319835,465269,200957,265235,320828
143,100,10810,1095,9453,107,9717,54,0,176839,201277,265555,582430,320224,501313,291380,500488,51236,316162
144,100,10829,1154,9418,105,9873,53,0,652311,995681,500368,787124,370172,735568,665726,798775,504253,800660
145,100,11060,1143,9658,106,9877,54,0,334524,766750,953965,652357,25321,290244,504743,341145,894936,128986
146,100,10785,1131,9400,104,10964,53,0,9346,9227,95554,641737,95379,50861,878513,506495,887866,327722
147,100,11827,1248,10295,107,10835,54,0,878059,668414,913130,515741,842512,711700,677800,546632,516085,943305
148,100,11416,1186,9968,107,10504,54,0,457569,928736,113668,460190,508579,98120,256702,929735,555134,223330
149,100,11125,1168,9696,109,10424,55,0,9481,9180,582610,413350,260780,581837,38526,158989,89064,150491
150,100,11595,1295,10034,105,11500,53,0,440119,351572,726497,82182,726294,695032,179081,369355,667788,787955
151,100,10989,1067,9669,107,8578,54,0,429941,675797,762862,539442,675192,886491,676784,674471,429497,827138
152,100,11529,1258,10009,106,9801,54,0,648210,647906,779082,914069,647065,534666,604098,252269,713887,412577
153,100,10904,1135,9503,106,10517,54,0,859750,343206,346474,652203,806975,879879,560845,144584,522530,76979
154,100,11480,1242,9975,107,10500,54,0,57520,148982,185664,496360,959163,492552,493254,820394,138946,320347
155,100,12047,1308,10468,108,11909,55,0,9298,9512,8718,781178,158276,158188,485535,822657,158234,549422
156,100,11521,1287,9942,109,11352,55,0,487346,617990,485029,390946,397108,482986,615205,257560,615031,400955
157,100,11220,1250,9707,105,11559,53,0,20892,572919,730552,20963,20863,112038,823575,509911,284134,488010
158,100,11266,1341,9649,107,11684,54,0,482561,535158,688232,688,165418,469889,214886,616115,429712,573344
159,100,11441,1310,9865,107,11512,54,0,514333,396402,75954,741661,690373,392483,841484,73681,584265,976279
160,100,13665,1542,11823,106,11215,54,0,834181,228440,685960,833334,845807,67744,398352,635122,569836,570081
161,100,11214,1202,9746,107,11164,54,0,695379,151231,895337,635264,676254,481870,284791,480360,779178,84539
162,100,9526,1053,8237,104,11478,53,0,468128,182366,490102,679034,917518,113031,467690,287966,376226,376004
163,100,10769,1196,9324,106,11349,54,0,609734,234367,603373,367097,366857,603401,544536,392887,959092,725890
164,100,12908,1475,11145,108,10860,55,0,528519,237786,772193,302990,929263,528439,458246,822077,365308,833895
165,100,15337,1668,13350,109,10368,55,0,681938,886174,522106,905528,993999,36645,911256,538689,906178,681841
166,100,18372,1609,16426,107,10962,54,0,734397,908654,204246,268524,165199,908742,107773,860598,293083,679958
167,100,13723,1294,12155,107,10944,54,0,23724,530237,426541,737211,392029,245995,548516,529906,528815,469824
168,100,12170,1301,10593,107,10551,54,0,762024,762136,212429,998002,762748,762156,219599,645380,837441,923986
169,100,11052,1180,9610,105,10447,53,0,566915,910933,566958,88190,567110,616341,239179,283734,404139,472403
170,100,11417,1204,9949,107,10658,54,0,670975,842018,664297,535797,831273,832706,681753,797773,83761,196049
171,100,12638,1388,10962,106,10997,54,0,600558,843299,20536,842359,470543,619082,843868,404768,635283,434137
172,100,10776,1221,9312,107,11672,54,0,529003,371825,208287,231195,258074,368052,441293,232236,104909,367714
173,100,11123,1196,9666,109,11554,56,0,428155,748530,748927,422243,819561,819826,454897,295224,3104,717991
174,100,12353,1300,10778,107,10090,54,0,833112,443575,443608,851311,950911,837292,444889,837395,851522,443777
175,100,11469,1263,9936,109,11162,55,0,377175,22124,151883,152292,69986,822694,69056,431798,226458,949242
176,100,11471,1318,9891,110,11434,56,0,820221,496033,224792,224902,932229,225426,225251,869316,543644,932534
177,100,10426,1115,9070,108,11317,55,0,620366,741023,620702,845770,795777,217914,804110,408090,391453,628248
178,100,9502,1058,8202,105,11039,53,0,583981,583826,731164,21085,228797,25613,548761,279390,175963,584334
179,100,10979,1268,9462,107,11714,55,0,803291,800931,21890,68600,965132,689911,712737,165995,706013,52510
180,100,10905,1136,9521,106,10051,54,0,854496,498256,461174,35442,671651,770029,13423,663041,995881,83230
181,100,12404,1441,10680,108,11613,55,0,431712,782155,68985,30852,431014,711092,680076,710543,534018,502226
182,100,8961,824,7926,108,10509,55,0,257067,17429,702825,433152,533829,209255,78588,302256,821526,493810
183,100,7416,285,6971,107,11286,55,0,562172,286625,204181,268459,773315,249573,342788,231174,229571,708104
184,100,14368,1455,12592,107,10720,54,0,981160,542985,618141,13598,876950,337995,1124,240780,377607,594821
185,100,13750,1329,12124,107,9037,54,0,558528,767958,423669,558443,38983,38025,423875,37772,37770,38960
186,100,14432,1463,12652,107,9687,54,0,582253,743254,428262,854015,953116,906308,428097,783310,910824,816059
187,100,12531,1378,10869,111,11661,56,0,631251,396533,143354,682001,426174,764119,60259,517693,811725,284762
188,100,11255,1259,9725,106,10366,54,0,305247,698507,698652,689038,300705,217817,410830,859781,947304,606836
189,100,13515,1436,11791,105,10168,53,0,248392,211517,248477,618823,146177,211589,32117,212011,249309,862569
190,100,11251,1157,9842,107,9146,54,0,634404,406025,975372,15906,226829,583526,199728,278544,974869,898977
191,100,11247,1185,9813,107,11107,54,0,374554,238307,142982,975784,158907,597831,680227,992478,228441,229878
192,100,19184,1217,17699,105,11709,53,0,565433,364149,821073,220823,590669,821077,431352,175470,438788,763901
193,100,12272,1331,10665,106,10517,54,0,207969,831193,332268,334419,761200,374022,141642,772315,194917,273733
194,100,14667,1613,12753,105,11055,53,0,33867,525288,841031,31028,393359,97061,526083,974394,194757,273573
195,100,11104,1180,9666,106,11267,54,0,792136,415766,645632,645427,490719,458623,162423,792672,404231,919940
196,100,10684,1146,9269,105,11346,53,0,169281,983007,193669,272485,320491,253601,248209,933033,33815,825597
197,100,10999,1140,9603,105,11005,53,0,7491,844554,156627,532848,515010,981510,206386,270664,515359,513537
198,100,11994,1175,10556,110,9092,56,0,834062,648444,833609,610175,132792,755769,755369,566905,836243,830489
199,100,11050,1239,9547,104,11584,53,0,806918,380346,723121,978419,806685,432124,466897,731030,735990,808592
200,100,11289,1228,9802,107,11202,54,0,88826,87999,254218,210612,84252,306673,581741,524612,327667,307802
201,100,15426,1677,13423,106,10772,54,0,225982,967074,164031,678815,626551,485927,505328,402116,795271,486343
202,100,16477,1851,14293,108,11459,55,0,322843,529532,551007,860961,242719,258159,413500,216986,88564,482184
203,100,15772,1752,13682,107,10145,54,0,20723,309992,94807,94939,935790,94940,256502,900561,448984,969871
204,100,18403,1504,16553,106,10307,54,0,324884,601658,780277,696040,803306,934511,895306,473548,367461,314013
205,100,15635,1671,13655,106,10365,54,0,764342,883356,33423,491364,248672,350069,522299,522859,819596,231419
206,100,21492,1777,19377,111,10068,56,0,964228,385176,670560,678098,972319,663573,986871,904984,216622,52155
207,100,16903,1803,14774,107,10673,54,0,620044,141565,978375,334090,177465,760476,287568,403912,344547,759524
208,100,16226,1683,14223,109,10268,55,0,824844,824960,942410,734364,252614,35826,833311,825109,997169,251682
209,100,14223,1466,12458,107,9859,54,0,855136,467245,537121,571615,914601,537543,560545,54664,422219,54501
210,100,13901,1548,12031,107,11841,55,0,176331,658774,136554,866152,629141,33937,419098,151619,160034,899228
211,100,13101,1378,11458,109,10292,55,0,947639,580306,335063,124893,231688,606225,237287,55802,450517,237223
212,100,11861,1242,10353,107,10055,54,0,902479,902143,335064,902120,319089,475278,416900,117015,118464,714762
213,100,15996,1727,13922,107,11231,54,0,193524,272340,690484,174614,85685,174609,396975,667873,30440,989620
214,100,12296,1359,10656,105,11541,53,0,160527,160191,185213,886274,980337,370054,288523,618029,146269,74352
215,100,11098,1115,9728,105,10106,53,0,960303,141037,160535,593979,556900,177663,825014,653127,878619,446595
216,100,10955,1170,9518,108,11789,55,0,744151,398678,11289,87467,209790,205897,270175,403310,209530,696297
217,100,11121,1200,9663,106,11479,54,0,170149,231273,389900,261699,151711,106282,735157,12439,200851,265129
218,100,10012,1166,8576,104,11281,53,0,924968,925390,726289,308815,433287,208924,441159,293798,751121,262380
219,100,11461,1256,9932,108,10999,55,0,200181,264459,562041,199811,264089,191485,803140,191610,561222,13183
220,100,10644,1177,9207,107,10981,54,0,510083,289153,247600,838771,19402,843279,907107,906878,377743,230252
221,100,15498,1699,13485,105,11354,53,0,494574,501735,688874,797153,280029,433642,819850,682184,429985,485883
222,100,14597,1557,12733,106,11412,54,0,484703,408775,168684,229417,162401,158929,177715,230648,685039,6956
223,100,14239,1626,12314,106,11614,54,0,687256,69315,59303,997462,813694,704574,705800,950268,887565,706875
224,100,11427,1289,9874,105,10594,53,0,922838,167790,10756,166882,226737,907595,240719,457621,861852,935250
225,100,11685,1322,10091,107,12155,54,0,351372,297458,19911,529683,293821,318242,161209,529860,106416,134969
226,100,12544,1425,10842,106,11413,54,0,484673,483597,482149,486746,687490,400579,965379,694227,403427,582790
227,100,15122,1705,13082,109,11767,55,0,176263,176615,790597,922047,698979,287617,922909,757354,698629,225888
228,100,11033,1270,9498,105,10886,53,0,663045,301488,172105,32190,134766,332275,31509,588623,256466,84582
229,100,11528,1217,10044,104,10474,53,0,165096,960954,164996,183717,333749,585729,148896,624551,398319,783216
230,100,12100,1203,10581,107,10099,54,0,422219,422138,467278,807848,467257,467276,6163,441108,6407,375158
231,100,10216,1029,8939,108,10859,55,0,460147,284578,492037,240621,283219,386331,341948,21210,808224,808449
232,100,12060,1115,10678,107,9191,54,0,779083,779019,778916,799881,685140,782518,556944,770184,685735,778858
233,100,10876,1139,9479,107,11274,54,0,711339,208868,209494,710027,248660,208748,215205,329288,964005,710123
234,100,9871,1015,8615,107,10809,54,0,822700,540293,579291,310,344325,162208,214558,709316,579119,540322
235,100,10736,1123,9349,109,10361,55,0,46576,290821,893285,623837,923041,893019,501740,836337,198846,277662
236,100,10177,1090,8845,105,9874,53,0,904857,478875,912576,846890,637283,411898,637459,476216,81930,82132
237,100,11954,1245,10429,106,10545,54,0,587328,586504,870134,713024,861757,97447,402542,116616,424863,928584
238,100,10130,1081,8805,105,11135,53,0,89978,88023,596468,567,596526,982912,694637,15513,877506,341323
239,100,10442,1206,8983,107,11470,54,0,604041,822791,796180,932408,603916,869182,660419,563813,278897,73574
240,100,10603,1142,9207,107,10160,54,0,480326,982648,43368,44301,490842,983015,282585,44719,608001,42890
241,100,11978,1374,10327,108,11485,55,0,958347,90102,324654,597793,584392,921855,569106,131838,233914,976124
242,100,12116,1293,10534,108,11787,56,0,844991,776246,21635,697109,711630,161623,128532,195010,273826,98532
243,100,11875,1270,10329,106,11106,54,0,182827,10747,827581,978134,890304,884386,148224,965521,784323,41269
244,100,10806,1189,9351,106,11391,54,0,556948,604048,284252,609785,663012,406297,147091,19047,106957,245970
245,100,12476,1376,10821,106,10810,54,0,116311,323689,230215,434088,730679,694973,160967,434845,63740,465579
246,100,10409,1209,8925,109,11977,55,0,833526,512049,231240,299638,225309,325821,623261,69176,391064,916769
247,100,11199,1263,9681,107,10655,54,0,739752,734700,564732,247455,747456,745333,479537,421934,947636,328288
248,100,10579,1189,9121,105,11737,53,0,806419,88525,738796,59376,490414,925679,60242,496227,59744,19974
249,100,10842,1137,9450,104,10990,53,0,809232,30916,615284,521584,428917,24901,532502,968350,97784,966956
250,100,11256,1223,9770,104,11356,53,0,750376,150126,749492,746828,149589,166034,603950,727942,972522,996673
251,100,10182,1080,8846,113,12611,58,0,2322,793416,700373,701125,226518,400771,378225,164061,403935,533785
252,100,10814,1203,9353,105,11214,53,0,376113,376336,170766,352869,934030,573322,933861,134586,530286,485275
253,100,10811,1177,9378,106,10146,54,0,776650,342087,714071,375001,967506,665822,603841,343419,664917,608522
254,100,11338,1317,9756,108,11882,55,0,131391,844222,749275,750970,836823,131220,836434,261397,523546,719594
255,100,11491,1283,9941,105,11034,53,0,518664,879255,185915,44736,890900,184837,304226,779699,357182,238915
256,100,10854,1150,9444,106,11451,54,0,460828,860383,565548,78261,420345,566084,109006,551117,519226,519231
257,100,12599,1378,10932,106,11525,54,0,308002,436552,284691,361179,481090,950535,435393,33290,679013,295650
258,100,11816,1295,10255,107,10781,54,0,318116,432985,692171,436309,432160,129269,253890,809019,399745,838975
259,100,10813,1236,9325,108,11755,55,0,795030,337664,177287,846635,451523,389994,339348,799489,338001,803821
260,100,10614,1172,9177,110,11212,56,0,833728,848188,288542,339908,567610,559016,560274,291363,612547,258839
261,100,11377,1214,9895,107,11424,54,0,171774,803533,865588,863653,176943,665710,360983,173087,932959,729107
262,100,11780,1280,10229,106,11804,54,0,122505,396308,524446,208680,895502,181091,195645,274461,895426,322905
263,100,11984,1126,10589,107,9281,54,0,701190,687323,687574,584657,173002,424200,994248,856372,88691,771309
264,100,10982,1139,9583,108,10513,55,0,562339,622199,621828,722699,762870,772262,900579,333538,786265,517356
265,100,11380,1052,10065,111,9295,56,0,734391,133862,8999,161126,118643,47531,994371,676056,767346,767215
